EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AX
1895102.000,41945,3,AX,1,100,-0.893
1895142.000,41945,3,AX,1,100,-0.898
1895182.000,41945,3,AX,1,100,-0.894
1895222.000,41959,2,AX,1,100,-0.891
1895262.000,41959,2,AX,1,100,-0.894
1895302.000,41977,3,AX,1,100,-0.895
1895342.000,41977,3,AX,1,100,-0.895
1895382.000,41977,3,AX,1,100,-0.894
1895422.000,41993,2,AX,1,100,-0.893
1895462.000,41993,2,AX,1,100,-0.895
1895502.000,42010,3,AX,1,100,-0.894
1895542.000,42010,3,AX,1,100,-0.891
1895582.000,42010,3,AX,1,100,-0.896
1895622.000,42026,2,AX,1,100,-0.891
1895662.000,42026,2,AX,1,100,-0.894
1895702.000,42042,3,AX,1,100,-0.892
1895742.000,42042,3,AX,1,100,-0.894
1895782.000,42042,3,AX,1,100,-0.895
1895822.000,42058,2,AX,1,100,-0.893
1895862.000,42058,2,AX,1,100,-0.895
1895902.000,42076,3,AX,1,100,-0.896
1895942.000,42076,3,AX,1,100,-0.896
1895982.000,42076,3,AX,1,100,-0.896
1896022.000,42092,3,AX,1,100,-0.894
1896062.000,42092,3,AX,1,100,-0.893
1896102.000,42092,3,AX,1,100,-0.894
1896142.000,42107,2,AX,1,100,-0.896
1896182.000,42107,2,AX,1,100,-0.896
1896222.000,42124,3,AX,1,100,-0.893
1896262.000,42124,3,AX,1,100,-0.895
1896302.000,42124,3,AX,1,100,-0.894
1896342.000,42143,2,AX,1,100,-0.896
1896382.000,42143,2,AX,1,100,-0.895
1896422.000,42159,3,AX,1,100,-0.892
1896462.000,42159,3,AX,1,100,-0.895
1896502.000,42159,3,AX,1,100,-0.893
1896542.000,42174,2,AX,1,100,-0.891
1896582.000,42174,2,AX,1,100,-0.895
1896622.000,42191,3,AX,1,100,-0.892
1896662.000,42191,3,AX,1,100,-0.894
1896702.000,42191,3,AX,1,100,-0.895
1896742.000,42208,2,AX,1,100,-0.894
1896782.000,42208,2,AX,1,100,-0.892
1896822.000,42224,3,AX,1,100,-0.895
1896862.000,42224,3,AX,1,100,-0.891
1896902.000,42224,3,AX,1,100,-0.894
1896942.000,42240,2,AX,1,100,-0.893
1896982.000,42240,2,AX,1,100,-0.892
1897022.000,42256,3,AX,1,100,-0.892
1897062.000,42256,3,AX,1,100,-0.894
1897102.000,42256,3,AX,1,100,-0.893
1897142.000,42273,2,AX,1,100,-0.895
1897182.000,42273,2,AX,1,100,-0.893
1897222.000,42290,3,AX,1,100,-0.894
1897262.000,42290,3,AX,1,100,-0.894
1897302.000,42290,3,AX,1,100,-0.895
1897342.000,42305,2,AX,1,100,-0.894
1897382.000,42305,2,AX,1,100,-0.893
1897422.000,42321,3,AX,1,100,-0.897
1897462.000,42321,3,AX,1,100,-0.894
1897502.000,42321,3,AX,1,100,-0.896
1897542.000,42338,3,AX,1,100,-0.896
1897582.000,42338,3,AX,1,100,-0.895
1897622.000,42338,3,AX,1,100,-0.890
1897662.000,42355,2,AX,1,100,-0.892
1897702.000,42355,2,AX,1,100,-0.894
1897742.000,42371,3,AX,1,100,-0.892
1897782.000,42371,3,AX,1,100,-0.894
1897822.000,42371,3,AX,1,100,-0.894
1897862.000,42386,2,AX,1,100,-0.896
1897902.000,42386,2,AX,1,100,-0.894
1897942.000,42409,4,AX,1,100,-0.895
1897982.000,42409,4,AX,1,100,-0.893
1898022.000,42409,4,AX,1,100,-0.895
1898062.000,42409,4,AX,1,100,-0.896
1898102.000,42425,2,AX,1,100,-0.892
1898142.000,42425,2,AX,1,100,-0.891
1898182.000,42442,3,AX,1,100,-0.894
1898222.000,42442,3,AX,1,100,-0.895
1898262.000,42442,3,AX,1,100,-0.894
1898302.000,42459,2,AX,1,100,-0.893
1898342.000,42459,2,AX,1,100,-0.895
1898382.000,42474,3,AX,1,100,-0.895
1898422.000,42474,3,AX,1,100,-0.896
1898462.000,42474,3,AX,1,100,-0.895
1898502.000,42490,3,AX,1,100,-0.894
1898542.000,42490,3,AX,1,100,-0.894
1898582.000,42490,3,AX,1,100,-0.894
1898622.000,42508,2,AX,1,100,-0.893
1898662.000,42508,2,AX,1,100,-0.894
1898702.000,42524,3,AX,1,100,-0.893
1898742.000,42524,3,AX,1,100,-0.894
1898782.000,42524,3,AX,1,100,-0.893
1898822.000,42539,2,AX,1,100,-0.896
1898862.000,42539,2,AX,1,100,-0.894
1898902.000,42556,3,AX,1,100,-0.891
1898942.000,42556,3,AX,1,100,-0.894
1898982.000,42556,3,AX,1,100,-0.894
1899022.000,42573,2,AX,1,100,-0.896
1899062.000,42573,2,AX,1,100,-0.892
1899102.000,42589,3,AX,1,100,-0.895
1899142.000,42589,3,AX,1,100,-0.894
1899182.000,42589,3,AX,1,100,-0.897
1899222.000,42604,2,AX,1,100,-0.894
1899262.000,42604,2,AX,1,100,-0.892
1899302.000,42621,3,AX,1,100,-0.892
1899342.000,42621,3,AX,1,100,-0.893
1899382.000,42621,3,AX,1,100,-0.895
1899422.000,42638,2,AX,1,100,-0.893
1899462.000,42638,2,AX,1,100,-0.892
1899502.000,42654,3,AX,1,100,-0.894
1899542.000,42654,3,AX,1,100,-0.896
1899582.000,42654,3,AX,1,100,-0.895
1899622.000,42671,2,AX,1,100,-0.893
1899662.000,42671,2,AX,1,100,-0.893
1899702.000,42686,3,AX,1,100,-0.895
1899742.000,42686,3,AX,1,100,-0.895
1899782.000,42686,3,AX,1,100,-0.894
1899822.000,42703,2,AX,1,100,-0.894
1899862.000,42703,2,AX,1,100,-0.894
1899902.000,42720,3,AX,1,100,-0.894
1899942.000,42720,3,AX,1,100,-0.896
1899982.000,42720,3,AX,1,100,-0.896
1900022.000,42736,2,AX,1,100,-0.894
1900062.000,42736,2,AX,1,100,-0.893
1900102.000,42751,3,AX,1,100,-0.893
1900142.000,42751,3,AX,1,100,-0.901
1900182.000,42751,3,AX,1,100,-0.902
1900222.000,42769,3,AX,1,100,-0.897
1900262.000,42769,3,AX,1,100,-0.894
1900302.000,42769,3,AX,1,100,-0.894
1900342.000,42785,2,AX,1,100,-0.894
1900382.000,42785,2,AX,1,100,-0.889
1900422.000,42802,3,AX,1,100,-0.893
1900462.000,42802,3,AX,1,100,-0.895
1900502.000,42802,3,AX,1,100,-0.895
1900542.000,42816,2,AX,1,100,-0.896
1900582.000,42816,2,AX,1,100,-0.892
1900622.000,42834,3,AX,1,100,-0.892
1900662.000,42834,3,AX,1,100,-0.897
1900702.000,42834,3,AX,1,100,-0.895
1900741.500,42850,2,AX,1,100,-0.893
1900781.000,42850,2,AX,1,100,-0.894
1900821.333,42867,3,AX,1,100,-0.896
1900861.667,42867,3,AX,1,100,-0.894
1900902.000,42867,3,AX,1,100,-0.895
1900942.000,42882,2,AX,1,100,-0.892
1900982.000,42882,2,AX,1,100,-0.894
1901022.000,42899,3,AX,1,100,-0.896
1901062.000,42899,3,AX,1,100,-0.892
1901102.000,42899,3,AX,1,100,-0.895
1901141.500,42915,2,AX,1,100,-0.894
1901181.000,42915,2,AX,1,100,-0.893
1901221.333,42933,3,AX,1,100,-0.895
1901261.667,42933,3,AX,1,100,-0.892
1901302.000,42933,3,AX,1,100,-0.893
1901342.000,42949,2,AX,1,100,-0.894
1901382.000,42949,2,AX,1,100,-0.891
1901422.000,42966,3,AX,1,100,-0.894
1901462.000,42966,3,AX,1,100,-0.895
1901502.000,42966,3,AX,1,100,-0.893
1901542.000,42982,3,AX,1,100,-0.893
1901582.000,42982,3,AX,1,100,-0.892
1901622.000,42982,3,AX,1,100,-0.894
1901662.000,43000,2,AX,1,100,-0.896
1901702.000,43000,2,AX,1,100,-0.894
1901741.667,43014,3,AX,1,100,-0.893
1901781.333,43014,3,AX,1,100,-0.893
1901821.000,43014,3,AX,1,100,-0.896
1901861.000,43031,2,AX,1,100,-0.897
1901901.000,43031,2,AX,1,100,-0.894
1901941.000,43048,3,AX,1,100,-0.892
1901981.000,43048,3,AX,1,100,-0.893
1902021.000,43048,3,AX,1,100,-0.894
1902061.500,43065,2,AX,1,100,-0.893
1902102.000,43065,2,AX,1,100,-0.891
1902141.800,43083,5,AX,1,100,-0.894
1902181.600,43083,5,AX,1,100,-0.896
1902221.400,43083,5,AX,1,100,-0.893
1902261.200,43083,5,AX,1,100,-0.895
1902301.000,43083,5,AX,1,100,-0.893
1902341.000,43099,2,AX,1,100,-0.893
1902381.000,43099,2,AX,1,100,-0.890
1902421.000,43116,3,AX,1,100,-0.894
1902461.000,43116,3,AX,1,100,-0.894
1902501.000,43116,3,AX,1,100,-0.891
1902541.000,43130,2,AX,1,100,-0.895
1902581.000,43130,2,AX,1,100,-0.895
1902621.000,43148,3,AX,1,100,-0.895
1902661.000,43148,3,AX,1,100,-0.896
1902701.000,43148,3,AX,1,100,-0.891
1902741.000,43164,3,AX,1,100,-0.891
1902781.000,43164,3,AX,1,100,-0.896
1902821.000,43164,3,AX,1,100,-0.893
1902861.000,43181,2,AX,1,100,-0.894
1902901.000,43181,2,AX,1,100,-0.892
1902941.000,43196,3,AX,1,100,-0.893
1902981.000,43196,3,AX,1,100,-0.895
1903021.000,43196,3,AX,1,100,-0.895
1903061.000,43218,4,AX,1,100,-0.892
1903101.000,43218,4,AX,1,100,-0.895
1903141.000,43218,4,AX,1,100,-0.895
1903181.000,43218,4,AX,1,100,-0.894
1903221.000,43232,2,AX,1,100,-0.895
1903261.000,43232,2,AX,1,100,-0.892
1903301.000,43250,3,AX,1,100,-0.894
1903341.000,43250,3,AX,1,100,-0.893
1903381.000,43250,3,AX,1,100,-0.895
1903421.000,43266,2,AX,1,100,-0.896
1903461.000,43266,2,AX,1,100,-0.892
1903501.000,43283,3,AX,1,100,-0.891
1903541.000,43283,3,AX,1,100,-0.895
1903581.000,43283,3,AX,1,100,-0.894
1903621.000,43298,2,AX,1,100,-0.893
1903661.000,43298,2,AX,1,100,-0.895
1903701.000,43315,3,AX,1,100,-0.894
1903741.000,43315,3,AX,1,100,-0.895
1903781.000,43315,3,AX,1,100,-0.894
1903821.000,43331,2,AX,1,100,-0.893
1903861.000,43331,2,AX,1,100,-0.894
1903901.000,43349,3,AX,1,100,-0.894
1903941.000,43349,3,AX,1,100,-0.894
1903981.000,43349,3,AX,1,100,-0.895
1904021.000,43364,2,AX,1,100,-0.892
1904061.000,43364,2,AX,1,100,-0.893
1904101.000,43380,3,AX,1,100,-0.893
1904141.000,43380,3,AX,1,100,-0.897
1904181.000,43380,3,AX,1,100,-0.894
1904221.000,43396,2,AX,1,100,-0.893
1904261.000,43396,2,AX,1,100,-0.890
1904301.000,43414,3,AX,1,100,-0.892
1904341.000,43414,3,AX,1,100,-0.894
1904381.000,43414,3,AX,1,100,-0.892
1904421.000,43430,3,AX,1,100,-0.892
1904461.000,43430,3,AX,1,100,-0.893
1904501.000,43430,3,AX,1,100,-0.897
1904541.000,43448,3,AX,1,100,-0.893
1904581.000,43448,3,AX,1,100,-0.894
1904621.000,43448,3,AX,1,100,-0.896
1904661.000,43462,2,AX,1,100,-0.894
1904701.000,43462,2,AX,1,100,-0.893
1904741.000,43479,3,AX,1,100,-0.897
1904781.000,43479,3,AX,1,100,-0.893
1904821.000,43479,3,AX,1,100,-0.893
1904861.000,43495,2,AX,1,100,-0.894
1904901.000,43495,2,AX,1,100,-0.897
1904941.000,43513,3,AX,1,100,-0.897
1904981.000,43513,3,AX,1,100,-0.895
1905021.000,43513,3,AX,1,100,-0.896
1905061.000,43527,3,AX,1,100,-0.892
1905101.000,43527,3,AX,1,100,-0.894
1905141.000,43527,3,AX,1,100,-0.896
1905181.000,43544,2,AX,1,100,-0.890
1905221.000,43544,2,AX,1,100,-0.897
1905261.000,43561,3,AX,1,100,-0.896
1905301.000,43561,3,AX,1,100,-0.894
1905341.000,43561,3,AX,1,100,-0.896
1905381.000,43578,2,AX,1,100,-0.891
1905421.000,43578,2,AX,1,100,-0.892
1905461.000,43592,3,AX,1,100,-0.894
1905501.000,43592,3,AX,1,100,-0.897
1905541.000,43592,3,AX,1,100,-0.893
1905581.000,43610,2,AX,1,100,-0.890
1905621.000,43610,2,AX,1,100,-0.896
1905661.000,43626,3,AX,1,100,-0.896
1905701.000,43626,3,AX,1,100,-0.896
1905741.000,43626,3,AX,1,100,-0.892
1905781.000,43643,2,AX,1,100,-0.895
1905821.000,43643,2,AX,1,100,-0.896
1905861.000,43657,3,AX,1,100,-0.892
1905901.000,43657,3,AX,1,100,-0.891
1905941.000,43657,3,AX,1,100,-0.896
1905981.000,43675,2,AX,1,100,-0.895
1906021.000,43675,2,AX,1,100,-0.893
1906061.000,43691,3,AX,1,100,-0.894
1906101.000,43691,3,AX,1,100,-0.894
1906141.000,43691,3,AX,1,100,-0.895
1906181.000,43708,2,AX,1,100,-0.894
1906221.000,43708,2,AX,1,100,-0.892
1906261.000,43723,3,AX,1,100,-0.894
1906301.000,43723,3,AX,1,100,-0.894
1906341.000,43723,3,AX,1,100,-0.895
1906381.000,43742,3,AX,1,100,-0.892
1906421.000,43742,3,AX,1,100,-0.894
1906461.000,43742,3,AX,1,100,-0.896
1906501.000,43758,2,AX,1,100,-0.894
1906541.000,43758,2,AX,1,100,-0.892
1906581.000,43776,3,AX,1,100,-0.893
1906621.000,43776,3,AX,1,100,-0.893
1906661.000,43776,3,AX,1,100,-0.893
1906701.000,43791,2,AX,1,100,-0.890
1906741.000,43791,2,AX,1,100,-0.895
1906781.000,43807,3,AX,1,100,-0.896
1906821.000,43807,3,AX,1,100,-0.895
1906861.000,43807,3,AX,1,100,-0.891
1906901.000,43824,3,AX,1,100,-0.893
1906941.000,43824,3,AX,1,100,-0.894
1906981.000,43824,3,AX,1,100,-0.896
1907021.000,43841,2,AX,1,100,-0.891
1907061.000,43841,2,AX,1,100,-0.895
1907101.000,43857,3,AX,1,100,-0.895
1907141.000,43857,3,AX,1,100,-0.892
1907181.000,43857,3,AX,1,100,-0.896
1907221.000,43873,2,AX,1,100,-0.893
1907261.000,43873,2,AX,1,100,-0.892
1907301.000,43889,3,AX,1,100,-0.896
1907341.000,43889,3,AX,1,100,-0.891
1907381.000,43889,3,AX,1,100,-0.895
1907421.000,43906,2,AX,1,100,-0.897
1907461.000,43906,2,AX,1,100,-0.891
1907501.000,43922,3,AX,1,100,-0.895
1907541.000,43922,3,AX,1,100,-0.895
1907581.000,43922,3,AX,1,100,-0.894
1907621.000,43939,2,AX,1,100,-0.897
1907661.000,43939,2,AX,1,100,-0.892
1907701.000,43954,3,AX,1,100,-0.893
1907741.000,43954,3,AX,1,100,-0.898
1907781.000,43954,3,AX,1,100,-0.896
1907821.000,43971,3,AX,1,100,-0.891
1907861.000,43971,3,AX,1,100,-0.896
1907901.000,43971,3,AX,1,100,-0.893
1907941.000,43988,2,AX,1,100,-0.892
1907981.000,43988,2,AX,1,100,-0.896
1908021.000,44005,3,AX,1,100,-0.890
1908061.000,44005,3,AX,1,100,-0.895
1908101.000,44005,3,AX,1,100,-0.896
1908141.000,44026,4,AX,1,100,-0.889
1908181.000,44026,4,AX,1,100,-0.891
1908221.000,44026,4,AX,1,100,-0.891
1908261.000,44026,4,AX,1,100,-0.891
1908301.000,44044,3,AX,1,100,-0.897
1908341.000,44044,3,AX,1,100,-0.895
1908381.000,44044,3,AX,1,100,-0.893
1908421.000,44058,2,AX,1,100,-0.895
1908461.000,44058,2,AX,1,100,-0.891
1908501.000,44075,3,AX,1,100,-0.895
1908541.000,44075,3,AX,1,100,-0.895
1908581.000,44075,3,AX,1,100,-0.891
1908621.000,44092,2,AX,1,100,-0.894
1908661.000,44092,2,AX,1,100,-0.893
1908701.000,44109,3,AX,1,100,-0.895
1908741.000,44109,3,AX,1,100,-0.897
1908781.000,44109,3,AX,1,100,-0.892
1908821.000,44124,2,AX,1,100,-0.895
1908861.000,44124,2,AX,1,100,-0.896
1908901.000,44141,3,AX,1,100,-0.894
1908941.000,44141,3,AX,1,100,-0.895
1908981.000,44141,3,AX,1,100,-0.895
1909021.000,44157,3,AX,1,100,-0.894
1909061.000,44157,3,AX,1,100,-0.897
1909101.000,44157,3,AX,1,100,-0.894
1909141.000,44174,2,AX,1,100,-0.892
1909181.000,44174,2,AX,1,100,-0.894
1909221.000,44191,3,AX,1,100,-0.893
1909261.000,44191,3,AX,1,100,-0.894
1909301.000,44191,3,AX,1,100,-0.894
1909341.000,44206,2,AX,1,100,-0.893
1909381.000,44206,2,AX,1,100,-0.896
1909421.000,44222,3,AX,1,100,-0.894
1909461.000,44222,3,AX,1,100,-0.895
1909501.000,44222,3,AX,1,100,-0.895
1909541.000,44239,3,AX,1,100,-0.891
1909581.000,44239,3,AX,1,100,-0.894
1909621.000,44239,3,AX,1,100,-0.898
1909661.000,44256,2,AX,1,100,-0.895
1909701.000,44256,2,AX,1,100,-0.897
1909741.000,44271,3,AX,1,100,-0.891
1909781.000,44271,3,AX,1,100,-0.894
1909821.000,44271,3,AX,1,100,-0.899
1909861.000,44287,2,AX,1,100,-0.895
1909901.000,44287,2,AX,1,100,-0.894
1909941.000,44305,3,AX,1,100,-0.896
1909981.000,44305,3,AX,1,100,-0.891
1910021.000,44305,3,AX,1,100,-0.898
1910061.000,44321,2,AX,1,100,-0.897
1910101.000,44321,2,AX,1,100,-0.892
1910140.667,44337,3,AX,1,100,-0.894
1910180.333,44337,3,AX,1,100,-0.894
1910220.000,44337,3,AX,1,100,-0.894
1910260.500,44353,2,AX,1,100,-0.894
1910301.000,44353,2,AX,1,100,-0.891
1910340.667,44370,3,AX,1,100,-0.895
1910380.333,44370,3,AX,1,100,-0.894
1910420.000,44370,3,AX,1,100,-0.895
1910460.500,44386,2,AX,1,100,-0.893
1910501.000,44386,2,AX,1,100,-0.892
1910541.000,44402,3,AX,1,100,-0.895
1910581.000,44402,3,AX,1,100,-0.894
1910621.000,44402,3,AX,1,100,-0.893
1910661.000,44418,2,AX,1,100,-0.895
1910701.000,44418,2,AX,1,100,-0.894
1910741.000,44435,3,AX,1,100,-0.893
1910781.000,44435,3,AX,1,100,-0.894
1910821.000,44435,3,AX,1,100,-0.892
1910860.500,44451,2,AX,1,100,-0.894
1910900.000,44451,2,AX,1,100,-0.894
1910940.000,44469,3,AX,1,100,-0.893
1910980.000,44469,3,AX,1,100,-0.896
1911020.000,44469,3,AX,1,100,-0.894
1911060.500,44483,2,AX,1,100,-0.896
1911101.000,44483,2,AX,1,100,-0.894
1911141.000,44500,3,AX,1,100,-0.893
1911181.000,44500,3,AX,1,100,-0.896
1911221.000,44500,3,AX,1,100,-0.893
1911260.667,44518,3,AX,1,100,-0.893
1911300.333,44518,3,AX,1,100,-0.896
1911340.000,44518,3,AX,1,100,-0.891
1911380.333,44536,3,AX,1,100,-0.892
1911420.667,44536,3,AX,1,100,-0.895
1911461.000,44536,3,AX,1,100,-0.893
1911500.500,44553,2,AX,1,100,-0.896
1911540.000,44553,2,AX,1,100,-0.894
1911580.000,44568,3,AX,1,100,-0.895
1911620.000,44568,3,AX,1,100,-0.894
1911660.000,44568,3,AX,1,100,-0.893
1911700.000,44585,3,AX,1,100,-0.894
1911740.000,44585,3,AX,1,100,-0.896
1911780.000,44585,3,AX,1,100,-0.896
1911820.000,44601,2,AX,1,100,-0.892
1911860.000,44601,2,AX,1,100,-0.895
1911900.000,44619,3,AX,1,100,-0.893
1911940.000,44619,3,AX,1,100,-0.894
1911980.000,44619,3,AX,1,100,-0.896
1912020.500,44633,2,AX,1,100,-0.892
1912061.000,44633,2,AX,1,100,-0.894
1912100.667,44650,3,AX,1,100,-0.892
1912140.333,44650,3,AX,1,100,-0.896
1912180.000,44650,3,AX,1,100,-0.894
1912220.000,44666,2,AX,1,100,-0.892
1912260.000,44666,2,AX,1,100,-0.893
1912300.000,44684,3,AX,1,100,-0.894
1912340.000,44684,3,AX,1,100,-0.895
1912380.000,44684,3,AX,1,100,-0.896
1912420.000,44698,2,AX,1,100,-0.893
1912460.000,44698,2,AX,1,100,-0.893
1912500.000,44715,3,AX,1,100,-0.895
1912540.000,44715,3,AX,1,100,-0.891
1912580.000,44715,3,AX,1,100,-0.893
1912620.500,44732,2,AX,1,100,-0.895
1912661.000,44732,2,AX,1,100,-0.895
1912701.000,44749,3,AX,1,100,-0.896
1912741.000,44749,3,AX,1,100,-0.895
1912781.000,44749,3,AX,1,100,-0.891
1912821.000,44764,2,AX,1,100,-0.894
1912861.000,44764,2,AX,1,100,-0.894
1912901.000,44781,3,AX,1,100,-0.894
1912941.000,44781,3,AX,1,100,-0.895
1912981.000,44781,3,AX,1,100,-0.895
1913021.000,44797,3,AX,1,100,-0.892
1913061.000,44797,3,AX,1,100,-0.894
1913101.000,44797,3,AX,1,100,-0.894
1913141.000,44814,2,AX,1,100,-0.892
1913181.000,44814,2,AX,1,100,-0.894
1913221.000,44835,5,AX,1,100,-0.893
1913261.000,44835,5,AX,1,100,-0.896
1913301.000,44835,5,AX,1,100,-0.894
1913341.000,44835,5,AX,1,100,-0.894
1913381.000,44835,5,AX,1,100,-0.895
1913421.000,44851,3,AX,1,100,-0.896
1913461.000,44851,3,AX,1,100,-0.896
1913501.000,44851,3,AX,1,100,-0.892
