EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1894942.000,41917,3,GZ,1,100,0.427
1894982.000,41917,3,GZ,1,100,0.488
1895022.000,41933,2,GZ,1,100,0.427
1895062.000,41933,2,GZ,1,100,0.366
1895102.000,41950,3,GZ,1,100,0.458
1895142.000,41950,3,GZ,1,100,0.427
1895182.000,41950,3,GZ,1,100,0.458
1895222.000,41964,2,GZ,1,100,0.458
1895262.000,41964,2,GZ,1,100,0.397
1895302.000,41982,3,GZ,1,100,0.519
1895342.000,41982,3,GZ,1,100,0.458
1895382.000,41982,3,GZ,1,100,0.397
1895422.000,41998,2,GZ,1,100,0.427
1895462.000,41998,2,GZ,1,100,0.427
1895502.000,42015,3,GZ,1,100,0.427
1895542.000,42015,3,GZ,1,100,0.427
1895582.000,42015,3,GZ,1,100,0.397
1895622.000,42031,2,GZ,1,100,0.427
1895662.000,42031,2,GZ,1,100,0.427
1895702.000,42047,3,GZ,1,100,0.427
1895742.000,42047,3,GZ,1,100,0.427
1895782.000,42047,3,GZ,1,100,0.427
1895822.000,42063,2,GZ,1,100,0.427
1895862.000,42063,2,GZ,1,100,0.397
1895902.000,42081,3,GZ,1,100,0.427
1895942.000,42081,3,GZ,1,100,0.458
1895982.000,42081,3,GZ,1,100,0.397
1896022.000,42097,3,GZ,1,100,0.427
1896062.000,42097,3,GZ,1,100,0.397
1896102.000,42097,3,GZ,1,100,0.427
1896142.000,42112,2,GZ,1,100,0.458
1896182.000,42112,2,GZ,1,100,0.427
1896222.000,42129,3,GZ,1,100,0.427
1896262.000,42129,3,GZ,1,100,0.397
1896302.000,42129,3,GZ,1,100,0.458
1896342.000,42148,2,GZ,1,100,0.427
1896382.000,42148,2,GZ,1,100,0.458
1896422.000,42164,3,GZ,1,100,0.458
1896462.000,42164,3,GZ,1,100,0.458
1896502.000,42164,3,GZ,1,100,0.427
1896542.000,42179,2,GZ,1,100,0.427
1896582.000,42179,2,GZ,1,100,0.427
1896622.000,42196,3,GZ,1,100,0.427
1896662.000,42196,3,GZ,1,100,0.397
1896702.000,42196,3,GZ,1,100,0.397
1896742.000,42213,2,GZ,1,100,0.427
1896782.000,42213,2,GZ,1,100,0.427
1896822.000,42229,3,GZ,1,100,0.427
1896862.000,42229,3,GZ,1,100,0.458
1896902.000,42229,3,GZ,1,100,0.458
1896942.000,42245,2,GZ,1,100,0.427
1896982.000,42245,2,GZ,1,100,0.397
1897022.000,42261,3,GZ,1,100,0.397
1897062.000,42261,3,GZ,1,100,0.397
1897102.000,42261,3,GZ,1,100,0.427
1897142.000,42278,2,GZ,1,100,0.427
1897182.000,42278,2,GZ,1,100,0.427
1897222.000,42295,3,GZ,1,100,0.397
1897262.000,42295,3,GZ,1,100,0.458
1897302.000,42295,3,GZ,1,100,0.427
1897342.000,42310,2,GZ,1,100,0.397
1897382.000,42310,2,GZ,1,100,0.427
1897422.000,42326,3,GZ,1,100,0.488
1897462.000,42326,3,GZ,1,100,0.397
1897502.000,42326,3,GZ,1,100,0.397
1897542.000,42343,3,GZ,1,100,0.458
1897582.000,42343,3,GZ,1,100,0.427
1897622.000,42343,3,GZ,1,100,0.427
1897662.000,42360,2,GZ,1,100,0.458
1897702.000,42360,2,GZ,1,100,0.427
1897742.000,42376,3,GZ,1,100,0.427
1897782.000,42376,3,GZ,1,100,0.397
1897822.000,42376,3,GZ,1,100,0.397
1897862.000,42391,2,GZ,1,100,0.397
1897902.000,42391,2,GZ,1,100,0.427
1897942.000,42414,4,GZ,1,100,0.397
1897982.000,42414,4,GZ,1,100,0.427
1898022.000,42414,4,GZ,1,100,0.427
1898062.000,42414,4,GZ,1,100,0.397
1898102.000,42430,2,GZ,1,100,0.427
1898142.000,42430,2,GZ,1,100,0.397
1898182.000,42447,3,GZ,1,100,0.427
1898222.000,42447,3,GZ,1,100,0.458
1898262.000,42447,3,GZ,1,100,0.427
1898302.000,42464,2,GZ,1,100,0.427
1898342.000,42464,2,GZ,1,100,0.427
1898382.000,42479,3,GZ,1,100,0.427
1898422.000,42479,3,GZ,1,100,0.397
1898462.000,42479,3,GZ,1,100,0.397
1898502.000,42495,3,GZ,1,100,0.427
1898542.000,42495,3,GZ,1,100,0.488
1898582.000,42495,3,GZ,1,100,0.427
1898622.000,42513,2,GZ,1,100,0.427
1898662.000,42513,2,GZ,1,100,0.427
1898702.000,42529,3,GZ,1,100,0.397
1898742.000,42529,3,GZ,1,100,0.397
1898782.000,42529,3,GZ,1,100,0.366
1898822.000,42544,2,GZ,1,100,0.458
1898862.000,42544,2,GZ,1,100,0.488
1898902.000,42561,3,GZ,1,100,0.427
1898942.000,42561,3,GZ,1,100,0.366
1898982.000,42561,3,GZ,1,100,0.427
1899022.000,42578,2,GZ,1,100,0.458
1899062.000,42578,2,GZ,1,100,0.427
1899102.000,42594,3,GZ,1,100,0.427
1899142.000,42594,3,GZ,1,100,0.427
1899182.000,42594,3,GZ,1,100,0.397
1899222.000,42609,2,GZ,1,100,0.397
1899262.000,42609,2,GZ,1,100,0.397
1899302.000,42626,3,GZ,1,100,0.458
1899342.000,42626,3,GZ,1,100,0.397
1899382.000,42626,3,GZ,1,100,0.397
1899422.000,42643,2,GZ,1,100,0.427
1899462.000,42643,2,GZ,1,100,0.458
1899502.000,42659,3,GZ,1,100,0.458
1899542.000,42659,3,GZ,1,100,0.427
1899582.000,42659,3,GZ,1,100,0.397
1899622.000,42676,2,GZ,1,100,0.458
1899662.000,42676,2,GZ,1,100,0.488
1899702.000,42691,3,GZ,1,100,0.397
1899742.000,42691,3,GZ,1,100,0.397
1899782.000,42691,3,GZ,1,100,0.458
1899822.000,42708,2,GZ,1,100,0.488
1899862.000,42708,2,GZ,1,100,0.397
1899902.000,42725,3,GZ,1,100,0.397
1899942.000,42725,3,GZ,1,100,0.458
1899982.000,42725,3,GZ,1,100,0.427
1900022.000,42741,2,GZ,1,100,0.427
1900062.000,42741,2,GZ,1,100,0.458
1900102.000,42756,3,GZ,1,100,0.427
1900142.000,42756,3,GZ,1,100,0.397
1900182.000,42756,3,GZ,1,100,0.397
1900222.000,42774,3,GZ,1,100,0.427
1900262.000,42774,3,GZ,1,100,0.427
1900302.000,42774,3,GZ,1,100,0.397
1900342.000,42790,2,GZ,1,100,0.397
1900382.000,42790,2,GZ,1,100,0.458
1900422.000,42807,3,GZ,1,100,0.427
1900462.000,42807,3,GZ,1,100,0.366
1900502.000,42807,3,GZ,1,100,0.458
1900542.000,42821,2,GZ,1,100,0.458
1900582.000,42821,2,GZ,1,100,0.366
1900622.000,42839,3,GZ,1,100,0.397
1900662.000,42839,3,GZ,1,100,0.427
1900702.000,42839,3,GZ,1,100,0.458
1900741.500,42855,2,GZ,1,100,0.427
1900781.000,42855,2,GZ,1,100,0.427
1900821.333,42872,3,GZ,1,100,0.458
1900861.667,42872,3,GZ,1,100,0.458
1900902.000,42872,3,GZ,1,100,0.397
1900942.000,42887,2,GZ,1,100,0.427
1900982.000,42887,2,GZ,1,100,0.458
1901022.000,42904,3,GZ,1,100,0.458
1901062.000,42904,3,GZ,1,100,0.427
1901102.000,42904,3,GZ,1,100,0.397
1901141.500,42920,2,GZ,1,100,0.427
1901181.000,42920,2,GZ,1,100,0.458
1901221.333,42938,3,GZ,1,100,0.397
1901261.667,42938,3,GZ,1,100,0.397
1901302.000,42938,3,GZ,1,100,0.397
1901342.000,42954,2,GZ,1,100,0.397
1901382.000,42954,2,GZ,1,100,0.427
1901422.000,42971,3,GZ,1,100,0.397
1901462.000,42971,3,GZ,1,100,0.397
1901502.000,42971,3,GZ,1,100,0.458
1901542.000,42987,3,GZ,1,100,0.427
1901582.000,42987,3,GZ,1,100,0.427
1901622.000,42987,3,GZ,1,100,0.427
1901662.000,43005,2,GZ,1,100,0.397
1901702.000,43005,2,GZ,1,100,0.397
1901741.667,43019,3,GZ,1,100,0.427
1901781.333,43019,3,GZ,1,100,0.427
1901821.000,43019,3,GZ,1,100,0.427
1901861.000,43036,2,GZ,1,100,0.397
1901901.000,43036,2,GZ,1,100,0.397
1901941.000,43053,3,GZ,1,100,0.397
1901981.000,43053,3,GZ,1,100,0.427
1902021.000,43053,3,GZ,1,100,0.427
1902061.500,43070,2,GZ,1,100,0.427
1902102.000,43070,2,GZ,1,100,0.458
1902141.800,43088,5,GZ,1,100,0.427
1902181.600,43088,5,GZ,1,100,0.427
1902221.400,43088,5,GZ,1,100,0.427
1902261.200,43088,5,GZ,1,100,0.427
1902301.000,43088,5,GZ,1,100,0.427
1902341.000,43104,2,GZ,1,100,0.458
1902381.000,43104,2,GZ,1,100,0.397
1902421.000,43121,3,GZ,1,100,0.427
1902461.000,43121,3,GZ,1,100,0.427
1902501.000,43121,3,GZ,1,100,0.397
1902541.000,43135,2,GZ,1,100,0.397
1902581.000,43135,2,GZ,1,100,0.427
1902621.000,43153,3,GZ,1,100,0.458
1902661.000,43153,3,GZ,1,100,0.397
1902701.000,43153,3,GZ,1,100,0.397
1902741.000,43169,3,GZ,1,100,0.427
1902781.000,43169,3,GZ,1,100,0.427
1902821.000,43169,3,GZ,1,100,0.458
1902861.000,43186,2,GZ,1,100,0.427
1902901.000,43186,2,GZ,1,100,0.427
1902941.000,43201,3,GZ,1,100,0.458
1902981.000,43201,3,GZ,1,100,0.397
1903021.000,43201,3,GZ,1,100,0.427
1903061.000,43223,4,GZ,1,100,0.427
1903101.000,43223,4,GZ,1,100,0.397
1903141.000,43223,4,GZ,1,100,0.458
1903181.000,43223,4,GZ,1,100,0.427
1903221.000,43237,2,GZ,1,100,0.397
1903261.000,43237,2,GZ,1,100,0.427
1903301.000,43255,3,GZ,1,100,0.427
1903341.000,43255,3,GZ,1,100,0.397
1903381.000,43255,3,GZ,1,100,0.427
1903421.000,43271,2,GZ,1,100,0.397
1903461.000,43271,2,GZ,1,100,0.427
1903501.000,43288,3,GZ,1,100,0.427
1903541.000,43288,3,GZ,1,100,0.397
1903581.000,43288,3,GZ,1,100,0.427
1903621.000,43303,2,GZ,1,100,0.427
1903661.000,43303,2,GZ,1,100,0.458
1903701.000,43320,3,GZ,1,100,0.458
1903741.000,43320,3,GZ,1,100,0.427
1903781.000,43320,3,GZ,1,100,0.397
1903821.000,43336,2,GZ,1,100,0.427
1903861.000,43336,2,GZ,1,100,0.427
1903901.000,43354,3,GZ,1,100,0.397
1903941.000,43354,3,GZ,1,100,0.397
1903981.000,43354,3,GZ,1,100,0.458
1904021.000,43369,2,GZ,1,100,0.458
1904061.000,43369,2,GZ,1,100,0.397
1904101.000,43385,3,GZ,1,100,0.427
1904141.000,43385,3,GZ,1,100,0.427
1904181.000,43385,3,GZ,1,100,0.427
1904221.000,43401,2,GZ,1,100,0.427
1904261.000,43401,2,GZ,1,100,0.427
1904301.000,43419,3,GZ,1,100,0.427
1904341.000,43419,3,GZ,1,100,0.366
1904381.000,43419,3,GZ,1,100,0.397
1904421.000,43435,3,GZ,1,100,0.427
1904461.000,43435,3,GZ,1,100,0.458
1904501.000,43435,3,GZ,1,100,0.427
1904541.000,43453,3,GZ,1,100,0.427
1904581.000,43453,3,GZ,1,100,0.458
1904621.000,43453,3,GZ,1,100,0.427
1904661.000,43467,2,GZ,1,100,0.397
1904701.000,43467,2,GZ,1,100,0.488
1904741.000,43484,3,GZ,1,100,0.427
1904781.000,43484,3,GZ,1,100,0.427
1904821.000,43484,3,GZ,1,100,0.427
1904861.000,43500,2,GZ,1,100,0.427
1904901.000,43500,2,GZ,1,100,0.427
1904941.000,43518,3,GZ,1,100,0.397
1904981.000,43518,3,GZ,1,100,0.397
1905021.000,43518,3,GZ,1,100,0.397
1905061.000,43532,3,GZ,1,100,0.427
1905101.000,43532,3,GZ,1,100,0.397
1905141.000,43532,3,GZ,1,100,0.397
1905181.000,43549,2,GZ,1,100,0.458
1905221.000,43549,2,GZ,1,100,0.397
1905261.000,43566,3,GZ,1,100,0.397
1905301.000,43566,3,GZ,1,100,0.458
1905341.000,43566,3,GZ,1,100,0.427
1905381.000,43583,2,GZ,1,100,0.427
1905421.000,43583,2,GZ,1,100,0.458
1905461.000,43597,3,GZ,1,100,0.427
1905501.000,43597,3,GZ,1,100,0.458
1905541.000,43597,3,GZ,1,100,0.488
1905581.000,43615,2,GZ,1,100,0.427
1905621.000,43615,2,GZ,1,100,0.458
1905661.000,43631,3,GZ,1,100,0.488
1905701.000,43631,3,GZ,1,100,0.397
1905741.000,43631,3,GZ,1,100,0.397
1905781.000,43648,2,GZ,1,100,0.488
1905821.000,43648,2,GZ,1,100,0.458
1905861.000,43662,3,GZ,1,100,0.427
1905901.000,43662,3,GZ,1,100,0.427
1905941.000,43662,3,GZ,1,100,0.427
1905981.000,43680,2,GZ,1,100,0.488
1906021.000,43680,2,GZ,1,100,0.366
1906061.000,43696,3,GZ,1,100,0.336
1906101.000,43696,3,GZ,1,100,0.458
1906141.000,43696,3,GZ,1,100,0.458
1906181.000,43713,2,GZ,1,100,0.366
1906221.000,43713,2,GZ,1,100,0.427
1906261.000,43728,3,GZ,1,100,0.427
1906301.000,43728,3,GZ,1,100,0.427
1906341.000,43728,3,GZ,1,100,0.427
1906381.000,43747,3,GZ,1,100,0.458
1906421.000,43747,3,GZ,1,100,0.458
1906461.000,43747,3,GZ,1,100,0.458
1906501.000,43763,2,GZ,1,100,0.458
1906541.000,43763,2,GZ,1,100,0.397
1906581.000,43781,3,GZ,1,100,0.397
1906621.000,43781,3,GZ,1,100,0.458
1906661.000,43781,3,GZ,1,100,0.427
1906701.000,43796,2,GZ,1,100,0.366
1906741.000,43796,2,GZ,1,100,0.427
1906781.000,43812,3,GZ,1,100,0.427
1906821.000,43812,3,GZ,1,100,0.458
1906861.000,43812,3,GZ,1,100,0.427
1906901.000,43829,3,GZ,1,100,0.427
1906941.000,43829,3,GZ,1,100,0.458
1906981.000,43829,3,GZ,1,100,0.427
1907021.000,43846,2,GZ,1,100,0.397
1907061.000,43846,2,GZ,1,100,0.397
1907101.000,43862,3,GZ,1,100,0.427
1907141.000,43862,3,GZ,1,100,0.488
1907181.000,43862,3,GZ,1,100,0.397
1907221.000,43878,2,GZ,1,100,0.397
1907261.000,43878,2,GZ,1,100,0.488
1907301.000,43894,3,GZ,1,100,0.397
1907341.000,43894,3,GZ,1,100,0.397
1907381.000,43894,3,GZ,1,100,0.458
1907421.000,43911,2,GZ,1,100,0.427
1907461.000,43911,2,GZ,1,100,0.427
1907501.000,43927,3,GZ,1,100,0.427
1907541.000,43927,3,GZ,1,100,0.427
1907581.000,43927,3,GZ,1,100,0.458
1907621.000,43944,2,GZ,1,100,0.366
1907661.000,43944,2,GZ,1,100,0.366
1907701.000,43959,3,GZ,1,100,0.427
1907741.000,43959,3,GZ,1,100,0.397
1907781.000,43959,3,GZ,1,100,0.458
1907821.000,43976,3,GZ,1,100,0.427
1907861.000,43976,3,GZ,1,100,0.366
1907901.000,43976,3,GZ,1,100,0.427
1907941.000,43993,2,GZ,1,100,0.488
1907981.000,43993,2,GZ,1,100,0.397
1908021.000,44010,3,GZ,1,100,0.427
1908061.000,44010,3,GZ,1,100,0.427
1908101.000,44010,3,GZ,1,100,0.366
1908141.000,44031,4,GZ,1,100,0.488
1908181.000,44031,4,GZ,1,100,0.397
1908221.000,44031,4,GZ,1,100,0.397
1908261.000,44031,4,GZ,1,100,0.458
1908301.000,44049,3,GZ,1,100,0.397
1908341.000,44049,3,GZ,1,100,0.397
1908381.000,44049,3,GZ,1,100,0.458
1908421.000,44063,2,GZ,1,100,0.397
1908461.000,44063,2,GZ,1,100,0.458
1908501.000,44080,3,GZ,1,100,0.458
1908541.000,44080,3,GZ,1,100,0.397
1908581.000,44080,3,GZ,1,100,0.427
1908621.000,44097,2,GZ,1,100,0.427
1908661.000,44097,2,GZ,1,100,0.427
1908701.000,44114,3,GZ,1,100,0.458
1908741.000,44114,3,GZ,1,100,0.427
1908781.000,44114,3,GZ,1,100,0.458
1908821.000,44129,2,GZ,1,100,0.427
1908861.000,44129,2,GZ,1,100,0.427
1908901.000,44146,3,GZ,1,100,0.427
1908941.000,44146,3,GZ,1,100,0.427
1908981.000,44146,3,GZ,1,100,0.397
1909021.000,44162,3,GZ,1,100,0.458
1909061.000,44162,3,GZ,1,100,0.427
1909101.000,44162,3,GZ,1,100,0.366
1909141.000,44179,2,GZ,1,100,0.427
1909181.000,44179,2,GZ,1,100,0.427
1909221.000,44196,3,GZ,1,100,0.458
1909261.000,44196,3,GZ,1,100,0.458
1909301.000,44196,3,GZ,1,100,0.397
1909341.000,44211,2,GZ,1,100,0.397
1909381.000,44211,2,GZ,1,100,0.397
1909421.000,44227,3,GZ,1,100,0.427
1909461.000,44227,3,GZ,1,100,0.427
1909501.000,44227,3,GZ,1,100,0.397
1909541.000,44244,3,GZ,1,100,0.397
1909581.000,44244,3,GZ,1,100,0.366
1909621.000,44244,3,GZ,1,100,0.397
1909661.000,44261,2,GZ,1,100,0.427
1909701.000,44261,2,GZ,1,100,0.427
1909741.000,44276,3,GZ,1,100,0.427
1909781.000,44276,3,GZ,1,100,0.427
1909821.000,44276,3,GZ,1,100,0.397
1909861.000,44292,2,GZ,1,100,0.458
1909901.000,44292,2,GZ,1,100,0.427
1909941.000,44310,3,GZ,1,100,0.336
1909981.000,44310,3,GZ,1,100,0.397
1910021.000,44310,3,GZ,1,100,0.458
1910061.000,44326,2,GZ,1,100,0.397
1910101.000,44326,2,GZ,1,100,0.458
1910140.667,44342,3,GZ,1,100,0.366
1910180.333,44342,3,GZ,1,100,0.427
1910220.000,44342,3,GZ,1,100,0.458
1910260.500,44358,2,GZ,1,100,0.366
1910301.000,44358,2,GZ,1,100,0.397
1910340.667,44375,3,GZ,1,100,0.427
1910380.333,44375,3,GZ,1,100,0.427
1910420.000,44375,3,GZ,1,100,0.427
1910460.500,44391,2,GZ,1,100,0.366
1910501.000,44391,2,GZ,1,100,0.397
1910541.000,44407,3,GZ,1,100,0.427
1910581.000,44407,3,GZ,1,100,0.427
1910621.000,44407,3,GZ,1,100,0.397
1910661.000,44423,2,GZ,1,100,0.427
1910701.000,44423,2,GZ,1,100,0.427
1910741.000,44440,3,GZ,1,100,0.427
1910781.000,44440,3,GZ,1,100,0.366
1910821.000,44440,3,GZ,1,100,0.427
1910860.500,44456,2,GZ,1,100,0.458
1910900.000,44456,2,GZ,1,100,0.427
1910940.000,44474,3,GZ,1,100,0.458
1910980.000,44474,3,GZ,1,100,0.397
1911020.000,44474,3,GZ,1,100,0.427
1911060.500,44488,2,GZ,1,100,0.427
1911101.000,44488,2,GZ,1,100,0.397
1911141.000,44505,3,GZ,1,100,0.488
1911181.000,44505,3,GZ,1,100,0.458
1911221.000,44505,3,GZ,1,100,0.427
1911260.667,44523,3,GZ,1,100,0.366
1911300.333,44523,3,GZ,1,100,0.397
1911340.000,44523,3,GZ,1,100,0.488
1911380.333,44541,3,GZ,1,100,0.458
1911420.667,44541,3,GZ,1,100,0.397
1911461.000,44541,3,GZ,1,100,0.427
1911500.500,44558,2,GZ,1,100,0.427
1911540.000,44558,2,GZ,1,100,0.458
1911580.000,44573,3,GZ,1,100,0.427
1911620.000,44573,3,GZ,1,100,0.397
1911660.000,44573,3,GZ,1,100,0.397
1911700.000,44590,3,GZ,1,100,0.427
1911740.000,44590,3,GZ,1,100,0.397
1911780.000,44590,3,GZ,1,100,0.397
1911820.000,44606,2,GZ,1,100,0.427
1911860.000,44606,2,GZ,1,100,0.397
1911900.000,44624,3,GZ,1,100,0.397
1911940.000,44624,3,GZ,1,100,0.397
1911980.000,44624,3,GZ,1,100,0.427
1912020.500,44638,2,GZ,1,100,0.427
1912061.000,44638,2,GZ,1,100,0.427
1912100.667,44655,3,GZ,1,100,0.397
1912140.333,44655,3,GZ,1,100,0.427
1912180.000,44655,3,GZ,1,100,0.397
1912220.000,44671,2,GZ,1,100,0.427
1912260.000,44671,2,GZ,1,100,0.397
1912300.000,44689,3,GZ,1,100,0.397
1912340.000,44689,3,GZ,1,100,0.397
1912380.000,44689,3,GZ,1,100,0.397
1912420.000,44703,2,GZ,1,100,0.427
1912460.000,44703,2,GZ,1,100,0.427
1912500.000,44720,3,GZ,1,100,0.427
1912540.000,44720,3,GZ,1,100,0.397
1912580.000,44720,3,GZ,1,100,0.458
1912620.500,44737,2,GZ,1,100,0.427
1912661.000,44737,2,GZ,1,100,0.427
1912701.000,44754,3,GZ,1,100,0.397
1912741.000,44754,3,GZ,1,100,0.397
1912781.000,44754,3,GZ,1,100,0.458
1912821.000,44769,2,GZ,1,100,0.458
1912861.000,44769,2,GZ,1,100,0.427
1912901.000,44786,3,GZ,1,100,0.427
1912941.000,44786,3,GZ,1,100,0.427
1912981.000,44786,3,GZ,1,100,0.427
1913021.000,44802,3,GZ,1,100,0.458
1913061.000,44802,3,GZ,1,100,0.397
1913101.000,44802,3,GZ,1,100,0.427
1913141.000,44819,2,GZ,1,100,0.458
1913181.000,44819,2,GZ,1,100,0.397
1913221.000,44840,5,GZ,1,100,0.427
1913261.000,44840,5,GZ,1,100,0.427
1913301.000,44840,5,GZ,1,100,0.397
1913341.000,44840,5,GZ,1,100,0.427
1913381.000,44840,5,GZ,1,100,0.427
1913421.000,44856,3,GZ,1,100,0.427
1913461.000,44856,3,GZ,1,100,0.427
1913501.000,44856,3,GZ,1,100,0.458
