EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1895022.000,41936,2,MZ,1,100,-27
1895062.000,41936,2,MZ,1,100,-28
1895102.000,41953,3,MZ,1,100,-27
1895142.000,41953,3,MZ,1,100,-27
1895182.000,41953,3,MZ,1,100,-28
1895222.000,41967,2,MZ,1,100,-28
1895262.000,41967,2,MZ,1,100,-27
1895302.000,41985,3,MZ,1,100,-27
1895342.000,41985,3,MZ,1,100,-27
1895382.000,41985,3,MZ,1,100,-27
1895422.000,42001,2,MZ,1,100,-28
1895462.000,42001,2,MZ,1,100,-27
1895502.000,42018,3,MZ,1,100,-28
1895542.000,42018,3,MZ,1,100,-28
1895582.000,42018,3,MZ,1,100,-28
1895622.000,42034,2,MZ,1,100,-27
1895662.000,42034,2,MZ,1,100,-28
1895702.000,42050,3,MZ,1,100,-28
1895742.000,42050,3,MZ,1,100,-28
1895782.000,42050,3,MZ,1,100,-27
1895822.000,42066,2,MZ,1,100,-27
1895862.000,42066,2,MZ,1,100,-27
1895902.000,42084,3,MZ,1,100,-27
1895942.000,42084,3,MZ,1,100,-27
1895982.000,42084,3,MZ,1,100,-28
1896022.000,42100,3,MZ,1,100,-27
1896062.000,42100,3,MZ,1,100,-28
1896102.000,42100,3,MZ,1,100,-27
1896142.000,42115,2,MZ,1,100,-27
1896182.000,42115,2,MZ,1,100,-28
1896222.000,42132,3,MZ,1,100,-28
1896262.000,42132,3,MZ,1,100,-27
1896302.000,42132,3,MZ,1,100,-28
1896342.000,42151,2,MZ,1,100,-27
1896382.000,42151,2,MZ,1,100,-27
1896422.000,42167,3,MZ,1,100,-28
1896462.000,42167,3,MZ,1,100,-28
1896502.000,42167,3,MZ,1,100,-27
1896542.000,42182,2,MZ,1,100,-27
1896582.000,42182,2,MZ,1,100,-28
1896622.000,42199,3,MZ,1,100,-27
1896662.000,42199,3,MZ,1,100,-28
1896702.000,42199,3,MZ,1,100,-29
1896742.000,42216,2,MZ,1,100,-27
1896782.000,42216,2,MZ,1,100,-27
1896822.000,42232,3,MZ,1,100,-27
1896862.000,42232,3,MZ,1,100,-28
1896902.000,42232,3,MZ,1,100,-27
1896942.000,42248,2,MZ,1,100,-28
1896982.000,42248,2,MZ,1,100,-29
1897022.000,42264,3,MZ,1,100,-27
1897062.000,42264,3,MZ,1,100,-27
1897102.000,42264,3,MZ,1,100,-27
1897142.000,42281,2,MZ,1,100,-27
1897182.000,42281,2,MZ,1,100,-27
1897222.000,42298,3,MZ,1,100,-28
1897262.000,42298,3,MZ,1,100,-27
1897302.000,42298,3,MZ,1,100,-28
1897342.000,42313,2,MZ,1,100,-28
1897382.000,42313,2,MZ,1,100,-28
1897422.000,42329,3,MZ,1,100,-28
1897462.000,42329,3,MZ,1,100,-27
1897502.000,42329,3,MZ,1,100,-27
1897542.000,42346,3,MZ,1,100,-28
1897582.000,42346,3,MZ,1,100,-28
1897622.000,42346,3,MZ,1,100,-28
1897662.000,42363,2,MZ,1,100,-27
1897702.000,42363,2,MZ,1,100,-28
1897742.000,42379,3,MZ,1,100,-27
1897782.000,42379,3,MZ,1,100,-27
1897822.000,42379,3,MZ,1,100,-28
1897862.000,42394,2,MZ,1,100,-27
1897902.000,42394,2,MZ,1,100,-28
1897942.000,42417,4,MZ,1,100,-28
1897982.000,42417,4,MZ,1,100,-28
1898022.000,42417,4,MZ,1,100,-28
1898062.000,42417,4,MZ,1,100,-27
1898102.000,42433,2,MZ,1,100,-27
1898142.000,42433,2,MZ,1,100,-27
1898182.000,42450,3,MZ,1,100,-27
1898222.000,42450,3,MZ,1,100,-27
1898262.000,42450,3,MZ,1,100,-29
1898302.000,42467,2,MZ,1,100,-28
1898342.000,42467,2,MZ,1,100,-28
1898382.000,42482,3,MZ,1,100,-27
1898422.000,42482,3,MZ,1,100,-27
1898462.000,42482,3,MZ,1,100,-29
1898502.000,42498,3,MZ,1,100,-27
1898542.000,42498,3,MZ,1,100,-27
1898582.000,42498,3,MZ,1,100,-27
1898622.000,42516,2,MZ,1,100,-28
1898662.000,42516,2,MZ,1,100,-27
1898702.000,42532,3,MZ,1,100,-27
1898742.000,42532,3,MZ,1,100,-27
1898782.000,42532,3,MZ,1,100,-27
1898822.000,42547,2,MZ,1,100,-28
1898862.000,42547,2,MZ,1,100,-29
1898902.000,42564,3,MZ,1,100,-27
1898942.000,42564,3,MZ,1,100,-27
1898982.000,42564,3,MZ,1,100,-28
1899022.000,42581,2,MZ,1,100,-29
1899062.000,42581,2,MZ,1,100,-27
1899102.000,42597,3,MZ,1,100,-28
1899142.000,42597,3,MZ,1,100,-28
1899182.000,42597,3,MZ,1,100,-27
1899222.000,42612,2,MZ,1,100,-29
1899262.000,42612,2,MZ,1,100,-28
1899302.000,42629,3,MZ,1,100,-27
1899342.000,42629,3,MZ,1,100,-27
1899382.000,42629,3,MZ,1,100,-27
1899422.000,42646,2,MZ,1,100,-28
1899462.000,42646,2,MZ,1,100,-29
1899502.000,42662,3,MZ,1,100,-28
1899542.000,42662,3,MZ,1,100,-27
1899582.000,42662,3,MZ,1,100,-28
1899622.000,42679,2,MZ,1,100,-27
1899662.000,42679,2,MZ,1,100,-27
1899702.000,42694,3,MZ,1,100,-27
1899742.000,42694,3,MZ,1,100,-29
1899782.000,42694,3,MZ,1,100,-27
1899822.000,42711,2,MZ,1,100,-28
1899862.000,42711,2,MZ,1,100,-28
1899902.000,42728,3,MZ,1,100,-27
1899942.000,42728,3,MZ,1,100,-28
1899982.000,42728,3,MZ,1,100,-27
1900022.000,42744,2,MZ,1,100,-27
1900062.000,42744,2,MZ,1,100,-27
1900102.000,42759,3,MZ,1,100,-28
1900142.000,42759,3,MZ,1,100,-28
1900182.000,42759,3,MZ,1,100,-27
1900222.000,42777,3,MZ,1,100,-28
1900262.000,42777,3,MZ,1,100,-28
1900302.000,42777,3,MZ,1,100,-27
1900342.000,42793,2,MZ,1,100,-26
1900382.000,42793,2,MZ,1,100,-26
1900422.000,42810,3,MZ,1,100,-28
1900462.000,42810,3,MZ,1,100,-28
1900502.000,42810,3,MZ,1,100,-27
1900542.000,42824,2,MZ,1,100,-28
1900582.000,42824,2,MZ,1,100,-27
1900622.000,42842,3,MZ,1,100,-28
1900662.000,42842,3,MZ,1,100,-27
1900702.000,42842,3,MZ,1,100,-27
1900741.500,42858,2,MZ,1,100,-29
1900781.000,42858,2,MZ,1,100,-28
1900821.333,42875,3,MZ,1,100,-28
1900861.667,42875,3,MZ,1,100,-27
1900902.000,42875,3,MZ,1,100,-27
1900942.000,42890,2,MZ,1,100,-27
1900982.000,42890,2,MZ,1,100,-27
1901022.000,42907,3,MZ,1,100,-28
1901062.000,42907,3,MZ,1,100,-28
1901102.000,42907,3,MZ,1,100,-27
1901141.500,42923,2,MZ,1,100,-27
1901181.000,42923,2,MZ,1,100,-28
1901221.333,42941,3,MZ,1,100,-28
1901261.667,42941,3,MZ,1,100,-28
1901302.000,42941,3,MZ,1,100,-27
1901342.000,42957,2,MZ,1,100,-27
1901382.000,42957,2,MZ,1,100,-27
1901422.000,42974,3,MZ,1,100,-27
1901462.000,42974,3,MZ,1,100,-29
1901502.000,42974,3,MZ,1,100,-26
1901542.000,42990,3,MZ,1,100,-27
1901582.000,42990,3,MZ,1,100,-27
1901622.000,42990,3,MZ,1,100,-28
1901662.000,43008,2,MZ,1,100,-27
1901702.000,43008,2,MZ,1,100,-27
1901741.667,43022,3,MZ,1,100,-28
1901781.333,43022,3,MZ,1,100,-28
1901821.000,43022,3,MZ,1,100,-29
1901861.000,43039,2,MZ,1,100,-27
1901901.000,43039,2,MZ,1,100,-27
1901941.000,43056,3,MZ,1,100,-28
1901981.000,43056,3,MZ,1,100,-28
1902021.000,43056,3,MZ,1,100,-26
1902061.500,43073,2,MZ,1,100,-28
1902102.000,43073,2,MZ,1,100,-27
1902141.800,43091,5,MZ,1,100,-28
1902181.600,43091,5,MZ,1,100,-27
1902221.400,43091,5,MZ,1,100,-27
1902261.200,43091,5,MZ,1,100,-27
1902301.000,43091,5,MZ,1,100,-27
1902341.000,43107,2,MZ,1,100,-28
1902381.000,43107,2,MZ,1,100,-27
1902421.000,43124,3,MZ,1,100,-27
1902461.000,43124,3,MZ,1,100,-28
1902501.000,43124,3,MZ,1,100,-28
1902541.000,43138,2,MZ,1,100,-27
1902581.000,43138,2,MZ,1,100,-28
1902621.000,43156,3,MZ,1,100,-27
1902661.000,43156,3,MZ,1,100,-27
1902701.000,43156,3,MZ,1,100,-27
1902741.000,43172,3,MZ,1,100,-27
1902781.000,43172,3,MZ,1,100,-27
1902821.000,43172,3,MZ,1,100,-27
1902861.000,43189,2,MZ,1,100,-27
1902901.000,43189,2,MZ,1,100,-26
1902941.000,43204,3,MZ,1,100,-28
1902981.000,43204,3,MZ,1,100,-29
1903021.000,43204,3,MZ,1,100,-27
1903061.000,43226,4,MZ,1,100,-27
1903101.000,43226,4,MZ,1,100,-27
1903141.000,43226,4,MZ,1,100,-27
1903181.000,43226,4,MZ,1,100,-28
1903221.000,43240,2,MZ,1,100,-27
1903261.000,43240,2,MZ,1,100,-28
1903301.000,43258,3,MZ,1,100,-28
1903341.000,43258,3,MZ,1,100,-27
1903381.000,43258,3,MZ,1,100,-27
1903421.000,43274,2,MZ,1,100,-28
1903461.000,43274,2,MZ,1,100,-27
1903501.000,43291,3,MZ,1,100,-28
1903541.000,43291,3,MZ,1,100,-27
1903581.000,43291,3,MZ,1,100,-27
1903621.000,43306,2,MZ,1,100,-27
1903661.000,43306,2,MZ,1,100,-27
1903701.000,43323,3,MZ,1,100,-27
1903741.000,43323,3,MZ,1,100,-28
1903781.000,43323,3,MZ,1,100,-27
1903821.000,43339,2,MZ,1,100,-27
1903861.000,43339,2,MZ,1,100,-27
1903901.000,43357,3,MZ,1,100,-28
1903941.000,43357,3,MZ,1,100,-27
1903981.000,43357,3,MZ,1,100,-26
1904021.000,43372,2,MZ,1,100,-27
1904061.000,43372,2,MZ,1,100,-27
1904101.000,43388,3,MZ,1,100,-28
1904141.000,43388,3,MZ,1,100,-28
1904181.000,43388,3,MZ,1,100,-27
1904221.000,43404,2,MZ,1,100,-26
1904261.000,43404,2,MZ,1,100,-28
1904301.000,43422,3,MZ,1,100,-28
1904341.000,43422,3,MZ,1,100,-27
1904381.000,43422,3,MZ,1,100,-28
1904421.000,43438,3,MZ,1,100,-29
1904461.000,43438,3,MZ,1,100,-28
1904501.000,43438,3,MZ,1,100,-28
1904541.000,43456,3,MZ,1,100,-28
1904581.000,43456,3,MZ,1,100,-27
1904621.000,43456,3,MZ,1,100,-28
1904661.000,43470,2,MZ,1,100,-29
1904701.000,43470,2,MZ,1,100,-27
1904741.000,43487,3,MZ,1,100,-27
1904781.000,43487,3,MZ,1,100,-28
1904821.000,43487,3,MZ,1,100,-27
1904861.000,43503,2,MZ,1,100,-27
1904901.000,43503,2,MZ,1,100,-27
1904941.000,43521,3,MZ,1,100,-27
1904981.000,43521,3,MZ,1,100,-27
1905021.000,43521,3,MZ,1,100,-27
1905061.000,43535,3,MZ,1,100,-27
1905101.000,43535,3,MZ,1,100,-27
1905141.000,43535,3,MZ,1,100,-28
1905181.000,43552,2,MZ,1,100,-28
1905221.000,43552,2,MZ,1,100,-29
1905261.000,43569,3,MZ,1,100,-28
1905301.000,43569,3,MZ,1,100,-27
1905341.000,43569,3,MZ,1,100,-29
1905381.000,43586,2,MZ,1,100,-28
1905421.000,43586,2,MZ,1,100,-28
1905461.000,43600,3,MZ,1,100,-27
1905501.000,43600,3,MZ,1,100,-27
1905541.000,43600,3,MZ,1,100,-27
1905581.000,43618,2,MZ,1,100,-27
1905621.000,43618,2,MZ,1,100,-27
1905661.000,43634,3,MZ,1,100,-27
1905701.000,43634,3,MZ,1,100,-28
1905741.000,43634,3,MZ,1,100,-28
1905781.000,43651,2,MZ,1,100,-28
1905821.000,43651,2,MZ,1,100,-28
1905861.000,43665,3,MZ,1,100,-27
1905901.000,43665,3,MZ,1,100,-27
1905941.000,43665,3,MZ,1,100,-27
1905981.000,43683,2,MZ,1,100,-27
1906021.000,43683,2,MZ,1,100,-28
1906061.000,43699,3,MZ,1,100,-27
1906101.000,43699,3,MZ,1,100,-27
1906141.000,43699,3,MZ,1,100,-29
1906181.000,43716,2,MZ,1,100,-27
1906221.000,43716,2,MZ,1,100,-27
1906261.000,43731,3,MZ,1,100,-27
1906301.000,43731,3,MZ,1,100,-27
1906341.000,43731,3,MZ,1,100,-27
1906381.000,43750,3,MZ,1,100,-27
1906421.000,43750,3,MZ,1,100,-27
1906461.000,43750,3,MZ,1,100,-28
1906501.000,43766,2,MZ,1,100,-28
1906541.000,43766,2,MZ,1,100,-28
1906581.000,43784,3,MZ,1,100,-27
1906621.000,43784,3,MZ,1,100,-29
1906661.000,43784,3,MZ,1,100,-27
1906701.000,43799,2,MZ,1,100,-28
1906741.000,43799,2,MZ,1,100,-29
1906781.000,43815,3,MZ,1,100,-27
1906821.000,43815,3,MZ,1,100,-28
1906861.000,43815,3,MZ,1,100,-29
1906901.000,43832,3,MZ,1,100,-27
1906941.000,43832,3,MZ,1,100,-28
1906981.000,43832,3,MZ,1,100,-28
1907021.000,43849,2,MZ,1,100,-28
1907061.000,43849,2,MZ,1,100,-27
1907101.000,43865,3,MZ,1,100,-27
1907141.000,43865,3,MZ,1,100,-27
1907181.000,43865,3,MZ,1,100,-29
1907221.000,43881,2,MZ,1,100,-28
1907261.000,43881,2,MZ,1,100,-28
1907301.000,43897,3,MZ,1,100,-29
1907341.000,43897,3,MZ,1,100,-27
1907381.000,43897,3,MZ,1,100,-27
1907421.000,43914,2,MZ,1,100,-27
1907461.000,43914,2,MZ,1,100,-27
1907501.000,43930,3,MZ,1,100,-28
1907541.000,43930,3,MZ,1,100,-27
1907581.000,43930,3,MZ,1,100,-28
1907621.000,43947,2,MZ,1,100,-27
1907661.000,43947,2,MZ,1,100,-28
1907701.000,43962,3,MZ,1,100,-27
1907741.000,43962,3,MZ,1,100,-28
1907781.000,43962,3,MZ,1,100,-27
1907821.000,43979,3,MZ,1,100,-27
1907861.000,43979,3,MZ,1,100,-27
1907901.000,43979,3,MZ,1,100,-27
1907941.000,43996,2,MZ,1,100,-28
1907981.000,43996,2,MZ,1,100,-28
1908021.000,44013,3,MZ,1,100,-28
1908061.000,44013,3,MZ,1,100,-27
1908101.000,44013,3,MZ,1,100,-27
1908141.000,44034,4,MZ,1,100,-26
1908181.000,44034,4,MZ,1,100,-27
1908221.000,44034,4,MZ,1,100,-27
1908261.000,44034,4,MZ,1,100,-29
1908301.000,44052,3,MZ,1,100,-27
1908341.000,44052,3,MZ,1,100,-28
1908381.000,44052,3,MZ,1,100,-27
1908421.000,44066,2,MZ,1,100,-27
1908461.000,44066,2,MZ,1,100,-28
1908501.000,44083,3,MZ,1,100,-28
1908541.000,44083,3,MZ,1,100,-28
1908581.000,44083,3,MZ,1,100,-27
1908621.000,44100,2,MZ,1,100,-27
1908661.000,44100,2,MZ,1,100,-27
1908701.000,44117,3,MZ,1,100,-27
1908741.000,44117,3,MZ,1,100,-28
1908781.000,44117,3,MZ,1,100,-28
1908821.000,44132,2,MZ,1,100,-27
1908861.000,44132,2,MZ,1,100,-26
1908901.000,44149,3,MZ,1,100,-28
1908941.000,44149,3,MZ,1,100,-27
1908981.000,44149,3,MZ,1,100,-27
1909021.000,44165,3,MZ,1,100,-27
1909061.000,44165,3,MZ,1,100,-28
1909101.000,44165,3,MZ,1,100,-29
1909141.000,44182,2,MZ,1,100,-27
1909181.000,44182,2,MZ,1,100,-27
1909221.000,44199,3,MZ,1,100,-28
1909261.000,44199,3,MZ,1,100,-27
1909301.000,44199,3,MZ,1,100,-27
1909341.000,44214,2,MZ,1,100,-28
1909381.000,44214,2,MZ,1,100,-27
1909421.000,44230,3,MZ,1,100,-26
1909461.000,44230,3,MZ,1,100,-29
1909501.000,44230,3,MZ,1,100,-27
1909541.000,44247,3,MZ,1,100,-27
1909581.000,44247,3,MZ,1,100,-27
1909621.000,44247,3,MZ,1,100,-27
1909661.000,44264,2,MZ,1,100,-27
1909701.000,44264,2,MZ,1,100,-28
1909741.000,44279,3,MZ,1,100,-29
1909781.000,44279,3,MZ,1,100,-28
1909821.000,44279,3,MZ,1,100,-29
1909861.000,44295,2,MZ,1,100,-28
1909901.000,44295,2,MZ,1,100,-28
1909941.000,44313,3,MZ,1,100,-27
1909981.000,44313,3,MZ,1,100,-28
1910021.000,44313,3,MZ,1,100,-27
1910061.000,44329,2,MZ,1,100,-29
1910101.000,44329,2,MZ,1,100,-28
1910140.667,44345,3,MZ,1,100,-28
1910180.333,44345,3,MZ,1,100,-28
1910220.000,44345,3,MZ,1,100,-28
1910260.500,44361,2,MZ,1,100,-28
1910301.000,44361,2,MZ,1,100,-28
1910340.667,44378,3,MZ,1,100,-28
1910380.333,44378,3,MZ,1,100,-29
1910420.000,44378,3,MZ,1,100,-27
1910460.500,44394,2,MZ,1,100,-28
1910501.000,44394,2,MZ,1,100,-27
1910541.000,44410,3,MZ,1,100,-27
1910581.000,44410,3,MZ,1,100,-26
1910621.000,44410,3,MZ,1,100,-27
1910661.000,44426,2,MZ,1,100,-27
1910701.000,44426,2,MZ,1,100,-27
1910741.000,44443,3,MZ,1,100,-28
1910781.000,44443,3,MZ,1,100,-27
1910821.000,44443,3,MZ,1,100,-27
1910860.500,44459,2,MZ,1,100,-26
1910900.000,44459,2,MZ,1,100,-27
1910940.000,44477,3,MZ,1,100,-28
1910980.000,44477,3,MZ,1,100,-28
1911020.000,44477,3,MZ,1,100,-27
1911060.500,44491,2,MZ,1,100,-26
1911101.000,44491,2,MZ,1,100,-28
1911141.000,44508,3,MZ,1,100,-28
1911181.000,44508,3,MZ,1,100,-29
1911221.000,44508,3,MZ,1,100,-27
1911260.667,44526,3,MZ,1,100,-28
1911300.333,44526,3,MZ,1,100,-27
1911340.000,44526,3,MZ,1,100,-28
1911380.333,44544,3,MZ,1,100,-27
1911420.667,44544,3,MZ,1,100,-27
1911461.000,44544,3,MZ,1,100,-28
1911500.500,44561,2,MZ,1,100,-28
1911540.000,44561,2,MZ,1,100,-27
1911580.000,44576,3,MZ,1,100,-27
1911620.000,44576,3,MZ,1,100,-28
1911660.000,44576,3,MZ,1,100,-27
1911700.000,44593,3,MZ,1,100,-27
1911740.000,44593,3,MZ,1,100,-27
1911780.000,44593,3,MZ,1,100,-28
1911820.000,44609,2,MZ,1,100,-27
1911860.000,44609,2,MZ,1,100,-27
1911900.000,44627,3,MZ,1,100,-27
1911940.000,44627,3,MZ,1,100,-28
1911980.000,44627,3,MZ,1,100,-27
1912020.500,44641,2,MZ,1,100,-27
1912061.000,44641,2,MZ,1,100,-27
1912100.667,44658,3,MZ,1,100,-27
1912140.333,44658,3,MZ,1,100,-27
1912180.000,44658,3,MZ,1,100,-27
1912220.000,44674,2,MZ,1,100,-27
1912260.000,44674,2,MZ,1,100,-27
1912300.000,44692,3,MZ,1,100,-27
1912340.000,44692,3,MZ,1,100,-27
1912380.000,44692,3,MZ,1,100,-27
1912420.000,44706,2,MZ,1,100,-28
1912460.000,44706,2,MZ,1,100,-28
1912500.000,44723,3,MZ,1,100,-27
1912540.000,44723,3,MZ,1,100,-28
1912580.000,44723,3,MZ,1,100,-29
1912620.500,44740,2,MZ,1,100,-27
1912661.000,44740,2,MZ,1,100,-27
1912701.000,44757,3,MZ,1,100,-27
1912741.000,44757,3,MZ,1,100,-27
1912781.000,44757,3,MZ,1,100,-27
1912821.000,44772,2,MZ,1,100,-27
1912861.000,44772,2,MZ,1,100,-28
1912901.000,44789,3,MZ,1,100,-27
1912941.000,44789,3,MZ,1,100,-28
1912981.000,44789,3,MZ,1,100,-29
1913021.000,44805,3,MZ,1,100,-26
1913061.000,44805,3,MZ,1,100,-28
1913101.000,44805,3,MZ,1,100,-27
1913141.000,44822,2,MZ,1,100,-27
1913181.000,44822,2,MZ,1,100,-25
1913221.000,44843,5,MZ,1,100,-27
1913261.000,44843,5,MZ,1,100,-28
1913301.000,44843,5,MZ,1,100,-28
1913341.000,44843,5,MZ,1,100,-27
1913381.000,44843,5,MZ,1,100,-27
1913421.000,44859,3,MZ,1,100,-27
1913461.000,44859,3,MZ,1,100,-27
1913501.000,44859,3,MZ,1,100,-28
