EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1888730.000,40903,2,PG,1,100,391
1888770.000,40918,3,PG,1,100,388
1888810.000,40918,3,PG,1,100,384
1888850.000,40918,3,PG,1,100,382
1888890.000,40934,2,PG,1,100,386
1888930.000,40934,2,PG,1,100,382
1888970.000,40952,3,PG,1,100,388
1889010.000,40952,3,PG,1,100,395
1889050.000,40952,3,PG,1,100,382
1889090.000,40968,2,PG,1,100,390
1889130.000,40968,2,PG,1,100,395
1889170.000,40984,3,PG,1,100,392
1889210.000,40984,3,PG,1,100,398
1889250.000,40984,3,PG,1,100,379
1889290.000,41000,2,PG,1,100,396
1889330.000,41000,2,PG,1,100,398
1889370.000,41017,3,PG,1,100,402
1889410.000,41017,3,PG,1,100,392
1889450.000,41017,3,PG,1,100,393
1889490.000,41033,2,PG,1,100,384
1889530.000,41033,2,PG,1,100,389
1889570.000,41050,3,PG,1,100,390
1889610.000,41050,3,PG,1,100,386
1889650.000,41050,3,PG,1,100,386
1889690.000,41065,3,PG,1,100,400
1889730.000,41065,3,PG,1,100,381
1889770.000,41065,3,PG,1,100,380
1889810.000,41082,2,PG,1,100,386
1889850.000,41082,2,PG,1,100,386
1889890.000,41099,3,PG,1,100,385
1889930.000,41099,3,PG,1,100,397
1889970.000,41099,3,PG,1,100,394
1890010.000,41116,2,PG,1,100,400
1890050.000,41116,2,PG,1,100,400
1890090.000,41130,3,PG,1,100,390
1890130.000,41130,3,PG,1,100,398
1890170.000,41130,3,PG,1,100,400
1890210.000,41147,2,PG,1,100,386
1890250.000,41147,2,PG,1,100,394
1890290.000,41164,3,PG,1,100,397
1890330.000,41164,3,PG,1,100,390
1890370.000,41164,3,PG,1,100,391
1890410.000,41181,2,PG,1,100,387
1890450.000,41181,2,PG,1,100,383
1890490.000,41195,3,PG,1,100,390
1890530.000,41195,3,PG,1,100,385
1890570.000,41195,3,PG,1,100,378
1890610.000,41213,2,PG,1,100,381
1890650.000,41213,2,PG,1,100,382
1890690.000,41229,3,PG,1,100,381
1890730.000,41229,3,PG,1,100,382
1890770.000,41229,3,PG,1,100,375
1890810.000,41246,2,PG,1,100,386
1890850.000,41246,2,PG,1,100,382
1890890.000,41261,3,PG,1,100,381
1890930.000,41261,3,PG,1,100,368
1890970.000,41261,3,PG,1,100,379
1891010.000,41278,3,PG,1,100,377
1891050.000,41278,3,PG,1,100,385
1891090.000,41278,3,PG,1,100,375
1891130.000,41294,2,PG,1,100,387
1891170.000,41294,2,PG,1,100,386
1891210.000,41311,3,PG,1,100,396
1891250.000,41311,3,PG,1,100,395
1891290.000,41311,3,PG,1,100,392
1891330.000,41328,2,PG,1,100,391
1891370.000,41328,2,PG,1,100,406
1891410.000,41345,3,PG,1,100,394
1891450.000,41345,3,PG,1,100,397
1891490.000,41345,3,PG,1,100,410
1891530.000,41361,2,PG,1,100,399
1891570.000,41361,2,PG,1,100,411
1891610.000,41379,3,PG,1,100,398
1891650.000,41379,3,PG,1,100,391
1891690.000,41379,3,PG,1,100,409
1891730.000,41394,2,PG,1,100,395
1891770.000,41394,2,PG,1,100,415
1891810.000,41410,3,PG,1,100,395
1891850.000,41410,3,PG,1,100,402
1891890.000,41410,3,PG,1,100,390
1891930.000,41427,2,PG,1,100,395
1891970.000,41427,2,PG,1,100,389
1892010.000,41444,3,PG,1,100,388
1892050.000,41444,3,PG,1,100,385
1892090.000,41444,3,PG,1,100,391
1892130.000,41460,2,PG,1,100,402
1892170.000,41460,2,PG,1,100,392
1892210.000,41476,3,PG,1,100,396
1892250.000,41476,3,PG,1,100,397
1892290.000,41476,3,PG,1,100,409
1892330.000,41492,2,PG,1,100,400
1892370.000,41492,2,PG,1,100,394
1892410.000,41509,3,PG,1,100,395
1892450.000,41509,3,PG,1,100,387
1892490.000,41509,3,PG,1,100,387
1892530.000,41525,3,PG,1,100,391
1892570.000,41525,3,PG,1,100,390
1892610.000,41525,3,PG,1,100,393
1892650.000,41541,2,PG,1,100,383
1892690.000,41541,2,PG,1,100,381
1892730.000,41557,3,PG,1,100,386
1892770.000,41557,3,PG,1,100,382
1892810.000,41557,3,PG,1,100,386
1892850.000,41580,3,PG,1,100,385
1892890.000,41580,3,PG,1,100,385
1892930.000,41580,3,PG,1,100,388
1892970.000,41597,3,PG,1,100,396
1893010.000,41597,3,PG,1,100,394
1893050.000,41597,3,PG,1,100,385
1893090.000,41614,2,PG,1,100,403
1893130.000,41614,2,PG,1,100,395
1893170.000,41629,3,PG,1,100,394
1893210.000,41629,3,PG,1,100,395
1893250.000,41629,3,PG,1,100,381
1893290.000,41646,2,PG,1,100,399
1893330.000,41646,2,PG,1,100,389
1893370.000,41662,3,PG,1,100,389
1893410.000,41662,3,PG,1,100,396
1893450.000,41662,3,PG,1,100,393
1893489.500,41679,2,PG,1,100,390
1893529.000,41679,2,PG,1,100,392
1893569.333,41695,3,PG,1,100,390
1893609.667,41695,3,PG,1,100,385
1893650.000,41695,3,PG,1,100,394
1893690.000,41711,2,PG,1,100,386
1893730.000,41711,2,PG,1,100,395
1893769.667,41727,3,PG,1,100,388
1893809.333,41727,3,PG,1,100,380
1893849.000,41727,3,PG,1,100,380
1893889.333,41745,3,PG,1,100,379
1893929.667,41745,3,PG,1,100,396
1893970.000,41745,3,PG,1,100,380
1894009.500,41761,2,PG,1,100,386
1894049.000,41761,2,PG,1,100,381
1894089.333,41776,3,PG,1,100,385
1894129.667,41776,3,PG,1,100,391
1894170.000,41776,3,PG,1,100,392
1894209.500,41792,2,PG,1,100,397
1894249.000,41792,2,PG,1,100,396
1894289.333,41810,3,PG,1,100,388
1894329.667,41810,3,PG,1,100,384
1894370.000,41810,3,PG,1,100,391
1894410.000,41826,2,PG,1,100,398
1894450.000,41826,2,PG,1,100,400
1894490.000,41841,3,PG,1,100,386
1894530.000,41841,3,PG,1,100,402
1894570.000,41841,3,PG,1,100,393
1894609.500,41858,2,PG,1,100,402
1894649.000,41858,2,PG,1,100,406
1894689.000,41875,3,PG,1,100,390
1894729.000,41875,3,PG,1,100,393
1894769.000,41875,3,PG,1,100,392
1894809.000,41891,2,PG,1,100,384
1894849.000,41891,2,PG,1,100,389
1894889.000,41907,3,PG,1,100,386
1894929.000,41907,3,PG,1,100,384
1894969.000,41907,3,PG,1,100,385
1895009.000,41923,3,PG,1,100,388
1895049.000,41923,3,PG,1,100,387
1895089.000,41923,3,PG,1,100,388
1895129.000,41940,2,PG,1,100,379
1895169.000,41940,2,PG,1,100,382
1895209.000,41956,3,PG,1,100,391
1895249.000,41956,3,PG,1,100,387
1895289.000,41956,3,PG,1,100,392
1895329.000,41972,2,PG,1,100,390
1895369.000,41972,2,PG,1,100,391
1895409.000,41988,3,PG,1,100,385
1895449.000,41988,3,PG,1,100,389
1895489.000,41988,3,PG,1,100,398
1895529.000,42005,2,PG,1,100,397
1895569.000,42005,2,PG,1,100,402
1895609.000,42022,3,PG,1,100,389
1895649.000,42022,3,PG,1,100,395
1895689.000,42022,3,PG,1,100,394
1895729.000,42038,2,PG,1,100,395
1895769.000,42038,2,PG,1,100,389
1895809.000,42053,3,PG,1,100,398
1895849.000,42053,3,PG,1,100,398
1895889.000,42053,3,PG,1,100,391
1895929.000,42071,2,PG,1,100,389
1895969.000,42071,2,PG,1,100,383
1896009.000,42087,3,PG,1,100,397
1896049.000,42087,3,PG,1,100,382
1896089.000,42087,3,PG,1,100,388
1896129.000,42104,2,PG,1,100,391
1896169.000,42104,2,PG,1,100,389
1896209.000,42119,3,PG,1,100,391
1896249.000,42119,3,PG,1,100,393
1896289.000,42119,3,PG,1,100,386
1896329.000,42138,2,PG,1,100,394
1896369.000,42138,2,PG,1,100,400
1896409.000,42154,3,PG,1,100,400
1896449.000,42154,3,PG,1,100,395
1896489.000,42154,3,PG,1,100,397
1896529.000,42171,3,PG,1,100,393
1896569.000,42171,3,PG,1,100,397
1896609.000,42171,3,PG,1,100,394
1896649.000,42186,2,PG,1,100,396
1896689.000,42186,2,PG,1,100,396
1896729.000,42203,3,PG,1,100,383
1896769.000,42203,3,PG,1,100,385
1896809.000,42203,3,PG,1,100,392
1896849.000,42219,2,PG,1,100,384
1896889.000,42219,2,PG,1,100,390
1896929.000,42237,3,PG,1,100,378
1896969.000,42237,3,PG,1,100,375
1897009.000,42237,3,PG,1,100,392
1897049.000,42251,2,PG,1,100,387
1897089.000,42251,2,PG,1,100,379
1897129.000,42268,3,PG,1,100,372
1897169.000,42268,3,PG,1,100,376
1897209.000,42268,3,PG,1,100,392
1897249.000,42285,2,PG,1,100,391
1897289.000,42285,2,PG,1,100,375
1897329.000,42302,3,PG,1,100,395
1897369.000,42302,3,PG,1,100,417
1897409.000,42302,3,PG,1,100,371
1897449.000,42316,2,PG,1,100,394
1897489.000,42316,2,PG,1,100,413
1897529.000,42333,3,PG,1,100,401
1897569.000,42333,3,PG,1,100,406
1897609.000,42333,3,PG,1,100,380
1897649.000,42350,2,PG,1,100,399
1897689.000,42350,2,PG,1,100,396
1897729.000,42367,3,PG,1,100,395
1897769.000,42367,3,PG,1,100,387
1897809.000,42367,3,PG,1,100,398
1897849.000,42382,3,PG,1,100,390
1897889.000,42382,3,PG,1,100,383
1897929.000,42382,3,PG,1,100,389
1897969.000,42404,3,PG,1,100,398
1898009.000,42404,3,PG,1,100,402
1898049.000,42404,3,PG,1,100,395
1898089.000,42420,3,PG,1,100,396
1898129.000,42420,3,PG,1,100,396
1898169.000,42420,3,PG,1,100,406
1898209.000,42437,2,PG,1,100,405
1898249.000,42437,2,PG,1,100,385
1898289.000,42454,3,PG,1,100,391
1898329.000,42454,3,PG,1,100,395
1898369.000,42454,3,PG,1,100,392
1898409.000,42471,2,PG,1,100,401
1898449.000,42471,2,PG,1,100,398
1898489.000,42485,3,PG,1,100,399
1898529.000,42485,3,PG,1,100,401
1898569.000,42485,3,PG,1,100,407
1898609.000,42503,2,PG,1,100,394
1898649.000,42503,2,PG,1,100,399
1898689.000,42519,3,PG,1,100,393
1898729.000,42519,3,PG,1,100,398
1898769.000,42519,3,PG,1,100,392
1898809.000,42536,2,PG,1,100,397
1898849.000,42536,2,PG,1,100,411
1898889.000,42551,3,PG,1,100,403
1898929.000,42551,3,PG,1,100,402
1898969.000,42551,3,PG,1,100,395
1899009.000,42568,2,PG,1,100,399
1899049.000,42568,2,PG,1,100,399
1899089.000,42584,3,PG,1,100,396
1899129.000,42584,3,PG,1,100,389
1899169.000,42584,3,PG,1,100,398
1899209.000,42601,3,PG,1,100,389
1899249.000,42601,3,PG,1,100,394
1899289.000,42601,3,PG,1,100,393
1899329.000,42616,2,PG,1,100,385
1899369.000,42616,2,PG,1,100,390
1899409.000,42633,3,PG,1,100,379
1899449.000,42633,3,PG,1,100,390
1899489.000,42633,3,PG,1,100,377
1899529.000,42649,2,PG,1,100,383
1899569.000,42649,2,PG,1,100,386
1899609.000,42667,3,PG,1,100,383
1899649.000,42667,3,PG,1,100,387
1899689.000,42667,3,PG,1,100,380
1899729.000,42682,2,PG,1,100,381
1899769.000,42682,2,PG,1,100,396
1899809.000,42698,3,PG,1,100,395
1899849.000,42698,3,PG,1,100,390
1899889.000,42698,3,PG,1,100,398
1899929.000,42715,2,PG,1,100,393
1899969.000,42715,2,PG,1,100,395
1900009.000,42732,3,PG,1,100,388
1900049.000,42732,3,PG,1,100,389
1900089.000,42732,3,PG,1,100,383
1900129.000,42747,2,PG,1,100,399
1900169.000,42747,2,PG,1,100,386
1900209.000,42764,3,PG,1,100,382
1900249.000,42764,3,PG,1,100,387
1900289.000,42764,3,PG,1,100,385
1900329.000,42780,2,PG,1,100,398
1900369.000,42780,2,PG,1,100,397
1900409.000,42797,3,PG,1,100,370
1900449.000,42797,3,PG,1,100,398
1900489.000,42797,3,PG,1,100,390
1900529.000,42813,2,PG,1,100,394
1900569.000,42813,2,PG,1,100,394
1900609.000,42829,3,PG,1,100,402
1900649.000,42829,3,PG,1,100,402
1900689.000,42829,3,PG,1,100,409
1900729.000,42845,3,PG,1,100,394
1900769.000,42845,3,PG,1,100,392
1900809.000,42845,3,PG,1,100,401
1900849.000,42862,2,PG,1,100,390
1900889.000,42862,2,PG,1,100,396
1900929.000,42879,3,PG,1,100,390
1900969.000,42879,3,PG,1,100,394
1901009.000,42879,3,PG,1,100,390
1901049.000,42894,2,PG,1,100,388
1901089.000,42894,2,PG,1,100,381
1901129.000,42910,3,PG,1,100,387
1901169.000,42910,3,PG,1,100,384
1901209.000,42910,3,PG,1,100,375
1901249.000,42928,2,PG,1,100,384
1901289.000,42928,2,PG,1,100,382
1901329.000,42946,3,PG,1,100,379
1901369.000,42946,3,PG,1,100,388
1901409.000,42946,3,PG,1,100,385
1901449.000,42961,2,PG,1,100,393
1901489.000,42961,2,PG,1,100,384
1901529.000,42977,3,PG,1,100,397
1901569.000,42977,3,PG,1,100,396
1901609.000,42977,3,PG,1,100,399
1901649.000,42995,2,PG,1,100,399
1901689.000,42995,2,PG,1,100,394
1901729.000,43011,3,PG,1,100,397
1901769.000,43011,3,PG,1,100,393
1901809.000,43011,3,PG,1,100,400
1901849.000,43026,2,PG,1,100,398
1901889.000,43026,2,PG,1,100,393
1901929.000,43043,3,PG,1,100,385
1901969.000,43043,3,PG,1,100,384
1902009.000,43043,3,PG,1,100,385
1902049.000,43060,3,PG,1,100,378
1902089.000,43060,3,PG,1,100,386
1902129.000,43060,3,PG,1,100,386
1902169.000,43078,4,PG,1,100,381
1902209.000,43078,4,PG,1,100,384
1902249.000,43078,4,PG,1,100,386
1902289.000,43078,4,PG,1,100,402
1902329.000,43094,3,PG,1,100,397
1902369.000,43094,3,PG,1,100,397
1902409.000,43094,3,PG,1,100,399
1902449.000,43111,2,PG,1,100,397
1902489.000,43111,2,PG,1,100,389
1902529.000,43127,3,PG,1,100,387
1902569.000,43127,3,PG,1,100,406
1902609.000,43127,3,PG,1,100,399
1902649.000,43143,2,PG,1,100,395
1902689.000,43143,2,PG,1,100,398
1902729.000,43159,3,PG,1,100,393
1902769.000,43159,3,PG,1,100,381
1902809.000,43159,3,PG,1,100,392
1902849.000,43176,2,PG,1,100,380
1902889.000,43176,2,PG,1,100,385
1902929.000,43193,3,PG,1,100,395
1902969.000,43193,3,PG,1,100,382
1903009.000,43193,3,PG,1,100,396
1903049.000,43213,4,PG,1,100,385
1903089.000,43213,4,PG,1,100,372
1903129.000,43213,4,PG,1,100,376
1903169.000,43213,4,PG,1,100,387
1903209.000,43229,2,PG,1,100,404
1903249.000,43229,2,PG,1,100,372
1903289.000,43245,3,PG,1,100,375
1903329.000,43245,3,PG,1,100,384
1903369.000,43245,3,PG,1,100,382
1903409.000,43261,2,PG,1,100,396
1903449.000,43261,2,PG,1,100,399
1903489.000,43278,3,PG,1,100,374
1903529.000,43278,3,PG,1,100,409
1903569.000,43278,3,PG,1,100,380
1903609.000,43295,3,PG,1,100,406
1903649.000,43295,3,PG,1,100,412
1903689.000,43295,3,PG,1,100,376
1903729.000,43310,2,PG,1,100,399
1903769.000,43310,2,PG,1,100,388
1903808.667,43326,3,PG,1,100,396
1903848.333,43326,3,PG,1,100,410
1903888.000,43326,3,PG,1,100,393
1903928.500,43344,2,PG,1,100,407
1903969.000,43344,2,PG,1,100,386
1904009.000,43360,3,PG,1,100,395
1904049.000,43360,3,PG,1,100,394
1904089.000,43360,3,PG,1,100,400
1904129.000,43376,2,PG,1,100,382
1904169.000,43376,2,PG,1,100,389
1904209.000,43391,3,PG,1,100,403
1904249.000,43391,3,PG,1,100,400
1904289.000,43391,3,PG,1,100,404
1904328.500,43409,2,PG,1,100,397
1904368.000,43409,2,PG,1,100,408
1904408.000,43425,3,PG,1,100,393
1904448.000,43425,3,PG,1,100,390
1904488.000,43425,3,PG,1,100,393
1904528.000,43443,3,PG,1,100,389
1904568.000,43443,3,PG,1,100,390
1904608.000,43443,3,PG,1,100,381
1904648.000,43459,3,PG,1,100,381
1904688.000,43459,3,PG,1,100,386
1904728.000,43459,3,PG,1,100,390
1904768.000,43474,2,PG,1,100,386
1904808.000,43474,2,PG,1,100,384
1904848.000,43490,3,PG,1,100,386
1904888.000,43490,3,PG,1,100,387
1904928.000,43490,3,PG,1,100,385
1904968.000,43508,2,PG,1,100,385
1905008.000,43508,2,PG,1,100,392
1905048.000,43524,3,PG,1,100,392
1905088.000,43524,3,PG,1,100,398
1905128.000,43524,3,PG,1,100,394
1905168.000,43539,2,PG,1,100,395
1905208.000,43539,2,PG,1,100,395
1905248.000,43556,3,PG,1,100,395
1905288.000,43556,3,PG,1,100,394
1905328.000,43556,3,PG,1,100,400
1905368.000,43573,3,PG,1,100,390
1905408.000,43573,3,PG,1,100,401
1905448.000,43573,3,PG,1,100,390
1905488.000,43589,2,PG,1,100,378
1905528.000,43589,2,PG,1,100,386
1905568.000,43605,3,PG,1,100,383
1905608.000,43605,3,PG,1,100,384
1905648.000,43605,3,PG,1,100,387
1905688.000,43621,2,PG,1,100,385
1905728.000,43621,2,PG,1,100,380
1905768.000,43638,3,PG,1,100,394
1905808.000,43638,3,PG,1,100,386
1905848.000,43638,3,PG,1,100,380
1905888.000,43654,2,PG,1,100,403
1905928.000,43654,2,PG,1,100,388
1905968.000,43670,3,PG,1,100,397
1906008.000,43670,3,PG,1,100,406
1906048.000,43670,3,PG,1,100,395
1906088.000,43686,2,PG,1,100,401
1906128.000,43686,2,PG,1,100,397
1906168.000,43703,3,PG,1,100,395
1906208.000,43703,3,PG,1,100,400
1906248.000,43703,3,PG,1,100,398
1906288.000,43720,2,PG,1,100,385
1906328.000,43720,2,PG,1,100,395
1906368.000,43737,3,PG,1,100,387
1906408.000,43737,3,PG,1,100,382
1906448.000,43737,3,PG,1,100,384
1906488.000,43753,2,PG,1,100,385
1906528.000,43753,2,PG,1,100,385
1906568.000,43771,3,PG,1,100,386
1906608.000,43771,3,PG,1,100,386
1906648.000,43771,3,PG,1,100,387
1906688.000,43787,2,PG,1,100,387
1906728.000,43787,2,PG,1,100,389
1906768.000,43803,3,PG,1,100,385
1906808.000,43803,3,PG,1,100,403
1906848.000,43803,3,PG,1,100,389
1906888.000,43819,3,PG,1,100,387
1906928.000,43819,3,PG,1,100,391
1906968.000,43819,3,PG,1,100,387
1907008.000,43836,3,PG,1,100,386
1907048.000,43836,3,PG,1,100,389
1907088.000,43836,3,PG,1,100,395
1907128.000,43852,2,PG,1,100,385
1907168.000,43852,2,PG,1,100,398
1907208.000,43869,3,PG,1,100,370
1907248.000,43869,3,PG,1,100,382
1907288.000,43869,3,PG,1,100,383
1907328.000,43885,2,PG,1,100,384
1907368.000,43885,2,PG,1,100,385
1907408.000,43901,3,PG,1,100,396
1907448.000,43901,3,PG,1,100,388
1907488.000,43901,3,PG,1,100,384
1907528.000,43917,2,PG,1,100,390
1907568.000,43917,2,PG,1,100,394
1907608.000,43935,3,PG,1,100,393
1907648.000,43935,3,PG,1,100,393
1907688.000,43935,3,PG,1,100,385
1907728.000,43950,2,PG,1,100,393
1907768.000,43950,2,PG,1,100,387
1907808.000,43966,3,PG,1,100,397
1907848.000,43966,3,PG,1,100,390
1907888.000,43966,3,PG,1,100,391
1907928.000,43983,2,PG,1,100,385
1907968.000,43983,2,PG,1,100,386
1908008.000,44000,3,PG,1,100,389
1908048.000,44000,3,PG,1,100,390
1908088.000,44000,3,PG,1,100,390
1908128.000,44021,4,PG,1,100,382
1908168.000,44021,4,PG,1,100,386
1908208.000,44021,4,PG,1,100,388
1908248.000,44021,4,PG,1,100,384
1908288.000,44039,3,PG,1,100,374
1908328.000,44039,3,PG,1,100,376
1908368.000,44039,3,PG,1,100,378
1908408.000,44055,3,PG,1,100,391
1908448.000,44055,3,PG,1,100,378
1908488.000,44055,3,PG,1,100,367
1908528.000,44070,2,PG,1,100,379
1908568.000,44070,2,PG,1,100,387
1908608.000,44087,3,PG,1,100,379
1908648.000,44087,3,PG,1,100,389
1908688.000,44087,3,PG,1,100,387
1908728.000,44104,2,PG,1,100,405
1908768.000,44104,2,PG,1,100,381
1908808.000,44120,3,PG,1,100,402
1908848.000,44120,3,PG,1,100,397
1908888.000,44120,3,PG,1,100,401
1908928.000,44137,2,PG,1,100,399
1908968.000,44137,2,PG,1,100,398
1909008.000,44152,3,PG,1,100,390
1909048.000,44152,3,PG,1,100,394
1909088.000,44152,3,PG,1,100,406
1909128.000,44169,3,PG,1,100,409
1909168.000,44169,3,PG,1,100,397
1909208.000,44169,3,PG,1,100,389
1909248.000,44186,2,PG,1,100,390
1909288.000,44186,2,PG,1,100,387
1909328.000,44203,3,PG,1,100,404
1909368.000,44203,3,PG,1,100,409
1909408.000,44203,3,PG,1,100,395
1909448.000,44217,2,PG,1,100,400
1909488.000,44217,2,PG,1,100,395
1909528.000,44234,3,PG,1,100,405
1909568.000,44234,3,PG,1,100,396
1909608.000,44234,3,PG,1,100,396
1909648.000,44251,2,PG,1,100,399
1909688.000,44251,2,PG,1,100,395
1909728.000,44268,3,PG,1,100,394
1909768.000,44268,3,PG,1,100,385
1909808.000,44268,3,PG,1,100,392
1909848.000,44282,2,PG,1,100,395
1909888.000,44282,2,PG,1,100,399
1909928.000,44300,3,PG,1,100,397
1909968.000,44300,3,PG,1,100,384
1910008.000,44300,3,PG,1,100,398
1910048.000,44316,2,PG,1,100,379
1910088.000,44316,2,PG,1,100,389
1910128.000,44333,3,PG,1,100,376
1910168.000,44333,3,PG,1,100,386
1910208.000,44333,3,PG,1,100,385
1910248.000,44349,3,PG,1,100,386
1910288.000,44349,3,PG,1,100,392
1910328.000,44349,3,PG,1,100,381
1910368.000,44365,2,PG,1,100,396
1910408.000,44365,2,PG,1,100,383
1910448.000,44381,3,PG,1,100,396
1910488.000,44381,3,PG,1,100,382
1910528.000,44381,3,PG,1,100,393
1910568.000,44398,2,PG,1,100,393
1910608.000,44398,2,PG,1,100,390
1910648.000,44414,3,PG,1,100,394
1910688.000,44414,3,PG,1,100,398
1910728.000,44414,3,PG,1,100,396
1910768.000,44430,2,PG,1,100,397
1910808.000,44430,2,PG,1,100,391
1910848.000,44446,3,PG,1,100,385
1910888.000,44446,3,PG,1,100,393
1910928.000,44446,3,PG,1,100,395
1910968.000,44464,2,PG,1,100,387
1911008.000,44464,2,PG,1,100,394
1911048.000,44480,3,PG,1,100,394
1911088.000,44480,3,PG,1,100,393
1911128.000,44480,3,PG,1,100,385
1911168.000,44495,2,PG,1,100,394
1911208.000,44495,2,PG,1,100,384
1911248.000,44513,4,PG,1,100,400
1911288.000,44513,4,PG,1,100,403
1911328.000,44513,4,PG,1,100,391
1911368.000,44513,4,PG,1,100,388
1911408.000,44531,2,PG,1,100,390
1911448.000,44531,2,PG,1,100,399
1911488.000,44548,3,PG,1,100,389
1911528.000,44548,3,PG,1,100,394
1911568.000,44548,3,PG,1,100,390
1911608.000,44565,2,PG,1,100,401
1911648.000,44565,2,PG,1,100,389
1911688.000,44580,3,PG,1,100,393
1911728.000,44580,3,PG,1,100,392
1911768.000,44580,3,PG,1,100,389
1911808.000,44596,2,PG,1,100,391
1911848.000,44596,2,PG,1,100,389
1911888.000,44614,3,PG,1,100,385
1911928.000,44614,3,PG,1,100,385
1911968.000,44614,3,PG,1,100,383
1912008.000,44630,2,PG,1,100,375
1912048.000,44630,2,PG,1,100,384
1912088.000,44645,3,PG,1,100,385
1912128.000,44645,3,PG,1,100,382
1912168.000,44645,3,PG,1,100,383
1912208.000,44661,3,PG,1,100,383
1912248.000,44661,3,PG,1,100,386
1912288.000,44661,3,PG,1,100,390
1912328.000,44679,2,PG,1,100,394
1912368.000,44679,2,PG,1,100,390
1912408.000,44695,3,PG,1,100,398
1912448.000,44695,3,PG,1,100,392
1912488.000,44695,3,PG,1,100,398
1912528.000,44710,2,PG,1,100,395
1912568.000,44710,2,PG,1,100,394
1912614.500,44727,2,PG,1,100,397
1912661.000,44727,2,PG,1,100,398
1912701.000,44744,3,PG,1,100,394
1912741.000,44744,3,PG,1,100,385
1912781.000,44744,3,PG,1,100,396
1912821.000,44760,2,PG,1,100,378
1912861.000,44760,2,PG,1,100,396
1912901.000,44777,3,PG,1,100,379
1912941.000,44777,3,PG,1,100,384
1912981.000,44777,3,PG,1,100,372
1913021.000,44792,2,PG,1,100,382
1913061.000,44792,2,PG,1,100,382
1913101.000,44809,3,PG,1,100,392
1913141.000,44809,3,PG,1,100,398
1913181.000,44809,3,PG,1,100,383
1913221.000,44830,5,PG,1,100,393
1913261.000,44830,5,PG,1,100,391
1913301.000,44830,5,PG,1,100,399
1913341.000,44830,5,PG,1,100,392
1913381.000,44830,5,PG,1,100,386
1913421.000,44846,3,PG,1,100,390
1913461.000,44846,3,PG,1,100,385
1913501.000,44846,3,PG,1,100,395
