LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
0.000000,0.000000,1726701766.683594,419461.000,608,1,SF,1,100,4.5542
0.000000,0.000000,1726701767.017598,419795.000,658,1,SF,1,100,4.5016
0.000000,0.000000,1726701767.417604,420195.000,723,1,SF,1,100,4.4495
0.000000,0.000000,1726701767.684608,420462.000,777,1,SF,1,100,4.3980
0.000000,0.000000,1726701768.017612,420795.000,826,1,SF,1,100,4.3471
0.000000,0.000000,1726701768.350617,421128.000,876,1,SF,1,100,4.2968
0.000000,0.000000,1726701768.750623,421528.000,943,1,SF,1,100,4.2471
0.000000,0.000000,1726701769.017626,421795.000,993,1,SF,1,100,4.1980
0.000000,0.000000,1726701769.350631,422128.000,1042,1,SF,1,100,4.1494
0.000000,0.000000,1726701769.750637,422528.000,1109,1,SF,1,100,4.1014
0.000000,0.000000,1726701770.017641,422795.000,1161,1,SF,1,100,4.0540
0.000000,0.000000,1726701770.350645,423128.000,1210,1,SF,1,100,4.0071
0.000000,0.000000,1726701770.683650,423461.000,1258,1,SF,1,100,3.9607
0.000000,0.000000,1726701771.083656,423861.000,1323,1,SF,1,100,3.9149
0.000000,0.000000,1726701771.350659,424128.000,1376,1,SF,1,100,3.8696
0.000000,0.000000,1726701771.683664,424461.000,1424,1,SF,1,100,3.8249
0.000000,0.000000,1726701772.083670,424861.000,1489,1,SF,1,100,3.7806
0.000000,0.000000,1726701772.350673,425128.000,1538,1,SF,1,100,3.7369
0.000000,0.000000,1726701772.683678,425461.000,1589,1,SF,1,100,3.6937
0.000000,0.000000,1726701773.016683,425794.000,1644,1,SF,1,100,3.6509
0.000000,0.000000,1726701773.416689,426194.000,1711,1,SF,1,100,3.6087
0.000000,0.000000,1726701773.683692,426461.000,1759,1,SF,1,100,3.5670
0.000000,0.000000,1726701774.016697,426794.000,1810,1,SF,1,100,3.5257
0.000000,0.000000,1726701774.416703,427194.000,1875,1,SF,1,100,3.4849
0.000000,0.000000,1726701774.683706,427461.000,1925,1,SF,1,100,3.4446
0.000000,0.000000,1726701775.016711,427794.000,1974,1,SF,1,100,3.4047
0.000000,0.000000,1726701775.349716,428127.000,2024,1,SF,1,100,3.3654
0.000000,0.000000,1726701775.749721,428527.000,2089,1,SF,1,100,3.3264
0.000000,0.000000,1726701776.016725,428794.000,2140,1,SF,1,100,3.2880
0.000000,0.000000,1726701776.349730,429127.000,2188,1,SF,1,100,3.2499
0.000000,0.000000,1726701776.749736,429527.000,2255,1,SF,1,100,3.2123
0.000000,0.000000,1726701777.082740,429860.000,2304,1,SF,1,100,3.1752
0.000000,0.000000,1726701777.349744,430127.000,2354,1,SF,1,100,3.1384
0.000000,0.000000,1726701777.682749,430460.000,2403,1,SF,1,100,3.1021
0.000000,0.000000,1726701778.082754,430860.000,2459,1,SF,1,100,3.0662
0.000000,0.000000,1726701778.416759,431194.000,2510,1,SF,1,100,3.0308
0.000000,0.000000,1726701778.749764,431527.000,2560,1,SF,1,100,2.9957
0.000000,0.000000,1726701779.016767,431794.000,2608,1,SF,1,100,2.9611
0.000000,0.000000,1726701779.349772,432127.000,2659,1,SF,1,100,2.9268
0.000000,0.000000,1726701779.749778,432527.000,2724,1,SF,1,100,2.8929
0.000000,0.000000,1726701780.016782,432794.000,2774,1,SF,1,100,2.8595
0.000000,0.000000,1726701780.349786,433127.000,2823,1,SF,1,100,2.8264
0.000000,0.000000,1726701780.749792,433527.000,2890,1,SF,1,100,2.7937
0.000000,0.000000,1726701781.082797,433860.000,2938,1,SF,1,100,2.7614
0.000000,0.000000,1726701781.349800,434127.000,2989,1,SF,1,100,2.7294
0.000000,0.000000,1726701781.682805,434460.000,3037,1,SF,1,100,2.6979
0.000000,0.000000,1726701782.082811,434860.000,3104,1,SF,1,100,2.6667
0.000000,0.000000,1726701782.349814,435127.000,3153,1,SF,1,100,2.6358
0.000000,0.000000,1726701782.682819,435460.000,3201,1,SF,1,100,2.6053
0.000000,0.000000,1726701783.015824,435793.000,3257,1,SF,1,100,2.5752
0.000000,0.000000,1726701783.349829,436127.000,3307,1,SF,1,100,2.5454
0.000000,0.000000,1726701783.748834,436526.000,3374,1,SF,1,100,2.5159
0.000000,0.000000,1726701784.015838,436793.000,3425,1,SF,1,100,2.4868
0.000000,0.000000,1726701784.348843,437126.000,3473,1,SF,1,100,2.4581
0.000000,0.000000,1726701784.682847,437460.000,3522,1,SF,1,100,2.4296
0.000000,0.000000,1726701785.082853,437860.000,3589,1,SF,1,100,2.4015
0.000000,0.000000,1726701785.348857,438126.000,3639,1,SF,1,100,2.3737
0.000000,0.000000,1726701785.682862,438460.000,3688,1,SF,1,100,2.3463
0.000000,0.000000,1726701786.082867,438860.000,3755,1,SF,1,100,2.3191
0.000000,0.000000,1726701786.348871,439126.000,3803,1,SF,1,100,2.2923
0.000000,0.000000,1726701786.682876,439460.000,3853,1,SF,1,100,2.2658
0.000000,0.000000,1726701787.015880,439793.000,3902,1,SF,1,100,2.2396
0.000000,0.000000,1726701787.415886,440193.000,3969,1,SF,1,100,2.2137
0.000000,0.000000,1726701787.681890,440459.000,4018,1,SF,1,100,2.1881
0.000000,0.000000,1726701788.015894,440793.000,4066,1,SF,1,100,2.1628
0.000000,0.000000,1726701788.415900,441193.000,4138,1,SF,1,100,2.1377
0.000000,0.000000,1726701788.682904,441460.000,4191,1,SF,1,100,2.1130
0.000000,0.000000,1726701789.015909,441793.000,4239,1,SF,1,100,2.0886
0.000000,0.000000,1726701789.348913,442126.000,4288,1,SF,1,100,2.0644
0.000000,0.000000,1726701789.748919,442526.000,4353,1,SF,1,100,2.0405
0.000000,0.000000,1726701790.015923,442793.000,4405,1,SF,1,100,2.0169
0.000000,0.000000,1726701790.348927,443126.000,4454,1,SF,1,100,1.9936
0.000000,0.000000,1726701790.748933,443526.000,4519,1,SF,1,100,1.9705
0.000000,0.000000,1726701791.014937,443792.000,4567,1,SF,1,100,1.9477
0.000000,0.000000,1726701791.348941,444126.000,4620,1,SF,1,100,1.9252
0.000000,0.000000,1726701791.681946,444459.000,4668,1,SF,1,100,1.9029
0.000000,0.000000,1726701792.081952,444859.000,4733,1,SF,1,100,1.8809
0.000000,0.000000,1726701792.348956,445126.000,4782,1,SF,1,100,1.8592
0.000000,0.000000,1726701792.681960,445459.000,4832,1,SF,1,100,1.8377
0.000000,0.000000,1726701793.081966,445859.000,4898,1,SF,1,100,1.8164
0.000000,0.000000,1726701793.348970,446126.000,4953,1,SF,1,100,1.7954
0.000000,0.000000,1726701793.681974,446459.000,5003,1,SF,1,100,1.7746
0.000000,0.000000,1726701794.014979,446792.000,5054,1,SF,1,100,1.7541
0.000000,0.000000,1726701794.414985,447192.000,5119,1,SF,1,100,1.7338
0.000000,0.000000,1726701794.681988,447459.000,5169,1,SF,1,100,1.7137
0.000000,0.000000,1726701795.014993,447792.000,5218,1,SF,1,100,1.6939
0.000000,0.000000,1726701795.414999,448192.000,5285,1,SF,1,100,1.6743
0.000000,0.000000,1726701795.682003,448459.000,5333,1,SF,1,100,1.6549
0.000000,0.000000,1726701796.015007,448792.000,5383,1,SF,1,100,1.6358
0.000000,0.000000,1726701796.348012,449125.000,5432,1,SF,1,100,1.6169
0.000000,0.000000,1726701796.748018,449525.000,5499,1,SF,1,100,1.5982
0.000000,0.000000,1726701797.015021,449792.000,5548,1,SF,1,100,1.5797
0.000000,0.000000,1726701797.348026,450125.000,5596,1,SF,1,100,1.5614
0.000000,0.000000,1726701797.748032,450525.000,5661,1,SF,1,100,1.5434
0.000000,0.000000,1726701798.015035,450792.000,5712,1,SF,1,100,1.5255
0.000000,0.000000,1726701798.348040,451125.000,5767,1,SF,1,100,1.5079
0.000000,0.000000,1726701798.681045,451458.000,5818,1,SF,1,100,1.4904
0.000000,0.000000,1726701799.081050,451858.000,5883,1,SF,1,100,1.4732
0.000000,0.000000,1726701799.348054,452125.000,5933,1,SF,1,100,1.4561
0.000000,0.000000,1726701799.681059,452458.000,5984,1,SF,1,100,1.4393
0.000000,0.000000,1726701800.081065,452858.000,6049,1,SF,1,100,1.4226
0.000000,0.000000,1726701800.348068,453125.000,6097,1,SF,1,100,1.4062
0.000000,0.000000,1726701800.681073,453458.000,6147,1,SF,1,100,1.3899
0.000000,0.000000,1726701801.014078,453791.000,6198,1,SF,1,100,1.3738
0.000000,0.000000,1726701801.414083,454191.000,6263,1,SF,1,100,1.3579
0.000000,0.000000,1726701801.681087,454458.000,6312,1,SF,1,100,1.3422
0.000000,0.000000,1726701802.014092,454791.000,6360,1,SF,1,100,1.3267
0.000000,0.000000,1726701802.414097,455191.000,6428,1,SF,1,100,1.3114
0.000000,0.000000,1726701802.681101,455458.000,6478,1,SF,1,100,1.2962
0.000000,0.000000,1726701803.014106,455791.000,6526,1,SF,1,100,1.2812
0.000000,0.000000,1726701803.348111,456125.000,6575,1,SF,1,100,1.2664
0.000000,0.000000,1726701803.747116,456524.000,6649,1,SF,1,100,1.2517
0.000000,0.000000,1726701804.014120,456791.000,6699,1,SF,1,100,1.2372
0.000000,0.000000,1726701804.347125,457124.000,6748,1,SF,1,100,1.2229
0.000000,0.000000,1726701804.747130,457524.000,6813,1,SF,1,100,1.2088
0.000000,0.000000,1726701805.014134,457791.000,6863,1,SF,1,100,1.1948
0.000000,0.000000,1726701805.347139,458124.000,6914,1,SF,1,100,1.1810
0.000000,0.000000,1726701805.681144,458458.000,6962,1,SF,1,100,1.1673
0.000000,0.000000,1726701806.081149,458858.000,7029,1,SF,1,100,1.1538
0.000000,0.000000,1726701806.347153,459124.000,7078,1,SF,1,100,1.1405
0.000000,0.000000,1726701806.680158,459457.000,7126,1,SF,1,100,1.1273
0.000000,0.000000,1726701807.080163,459857.000,7194,1,SF,1,100,1.1142
0.000000,0.000000,1726701807.414168,460191.000,7244,1,SF,1,100,1.1013
0.000000,0.000000,1726701807.680172,460457.000,7292,1,SF,1,100,1.0886
0.000000,0.000000,1726701808.014176,460791.000,7341,1,SF,1,100,1.0760
0.000000,0.000000,1726701808.414182,461191.000,7410,1,SF,1,100,1.0636
0.000000,0.000000,1726701808.680186,461457.000,7465,1,SF,1,100,1.0513
0.000000,0.000000,1726701809.014191,461791.000,7514,1,SF,1,100,1.0391
0.000000,0.000000,1726701809.414196,462191.000,7579,1,SF,1,100,1.0271
0.000000,0.000000,1726701809.680200,462457.000,7629,1,SF,1,100,1.0152
0.000000,0.000000,1726701810.013205,462790.000,7680,1,SF,1,100,1.0034
0.000000,0.000000,1726701810.347209,463124.000,7728,1,SF,1,100,0.9918
0.000000,0.000000,1726701810.747215,463524.000,7793,1,SF,1,100,0.9804
0.000000,0.000000,1726701811.013219,463790.000,7844,1,SF,1,100,0.9690
0.000000,0.000000,1726701811.347223,464124.000,7892,1,SF,1,100,0.9578
0.000000,0.000000,1726701811.747229,464524.000,7958,1,SF,1,100,0.9467
0.000000,0.000000,1726701812.013233,464790.000,8008,1,SF,1,100,0.9358
0.000000,0.000000,1726701812.347238,465124.000,8056,1,SF,1,100,0.9250
0.000000,0.000000,1726701812.680242,465457.000,8107,1,SF,1,100,0.9143
0.000000,0.000000,1726701813.080248,465857.000,8172,1,SF,1,100,0.9037
0.000000,0.000000,1726701813.413253,466190.000,8224,1,SF,1,100,0.8932
0.000000,0.000000,1726701813.680256,466457.000,8278,1,SF,1,100,0.8829
0.000000,0.000000,1726701814.013261,466790.000,8328,1,SF,1,100,0.8727
0.000000,0.000000,1726701814.413267,467190.000,8394,1,SF,1,100,0.8626
0.000000,0.000000,1726701814.680270,467457.000,8444,1,SF,1,100,0.8526
0.000000,0.000000,1726701815.013275,467790.000,8492,1,SF,1,100,0.8427
0.000000,0.000000,1726701815.346280,468123.000,8543,1,SF,1,100,0.8330
0.000000,0.000000,1726701815.746286,468523.000,8608,1,SF,1,100,0.8234
0.000000,0.000000,1726701816.013289,468790.000,8658,1,SF,1,100,0.8138
0.000000,0.000000,1726701816.346294,469123.000,8707,1,SF,1,100,0.8044
0.000000,0.000000,1726701816.746300,469523.000,8774,1,SF,1,100,0.7951
0.000000,0.000000,1726701817.079304,469856.000,8822,1,SF,1,100,0.7859
0.000000,0.000000,1726701817.346308,470123.000,8873,1,SF,1,100,0.7768
0.000000,0.000000,1726701817.679313,470456.000,8923,1,SF,1,100,0.7678
0.000000,0.000000,1726701818.079318,470856.000,8988,1,SF,1,100,0.7590
0.000000,0.000000,1726701818.346322,471123.000,9037,1,SF,1,100,0.7502
0.000000,0.000000,1726701818.679327,471456.000,9087,1,SF,1,100,0.7415
0.000000,0.000000,1726701819.013332,471790.000,9145,1,SF,1,100,0.7329
0.000000,0.000000,1726701819.413337,472190.000,9210,1,SF,1,100,0.7244
0.000000,0.000000,1726701819.679341,472456.000,9258,1,SF,1,100,0.7161
0.000000,0.000000,1726701820.013346,472790.000,9309,1,SF,1,100,0.7078
0.000000,0.000000,1726701820.346350,473123.000,9359,1,SF,1,100,0.6996
0.000000,0.000000,1726701820.746356,473523.000,9424,1,SF,1,100,0.6915
0.000000,0.000000,1726701821.013360,473790.000,9473,1,SF,1,100,0.6835
0.000000,0.000000,1726701821.346364,474123.000,9521,1,SF,1,100,0.6756
0.000000,0.000000,1726701821.746370,474523.000,9589,1,SF,1,100,0.6678
0.000000,0.000000,1726701822.079375,474856.000,9639,1,SF,1,100,0.6601
0.000000,0.000000,1726701822.346379,475123.000,9687,1,SF,1,100,0.6524
0.000000,0.000000,1726701822.679383,475456.000,9736,1,SF,1,100,0.6449
0.000000,0.000000,1726701823.079389,475856.000,9803,1,SF,1,100,0.6374
0.000000,0.000000,1726701823.346393,476123.000,9853,1,SF,1,100,0.6300
0.000000,0.000000,1726701823.679397,476456.000,9904,1,SF,1,100,0.6227
0.000000,0.000000,1726701824.012402,476789.000,9955,1,SF,1,100,0.6155
0.000000,0.000000,1726701824.345407,477122.000,10008,1,SF,1,100,0.6084
0.000000,0.000000,1726701824.745412,477522.000,10073,1,SF,1,100,0.6014
0.000000,0.000000,1726701825.012416,477789.000,10121,1,SF,1,100,0.5944
0.000000,0.000000,1726701825.345421,478122.000,10170,1,SF,1,100,0.5876
0.000000,0.000000,1726701825.745427,478522.000,10237,1,SF,1,100,0.5808
0.000000,0.000000,1726701826.012430,478789.000,10287,1,SF,1,100,0.5740
0.000000,0.000000,1726701826.345435,479122.000,10336,1,SF,1,100,0.5674
0.000000,0.000000,1726701826.745441,479522.000,10403,1,SF,1,100,0.5608
0.000000,0.000000,1726701827.078445,479855.000,10451,1,SF,1,100,0.5543
0.000000,0.000000,1726701827.345449,480122.000,10502,1,SF,1,100,0.5479
0.000000,0.000000,1726701827.678454,480455.000,10550,1,SF,1,100,0.5416
0.000000,0.000000,1726701828.078459,480855.000,10617,1,SF,1,100,0.5353
0.000000,0.000000,1726701828.345463,481122.000,10666,1,SF,1,100,0.5291
0.000000,0.000000,1726701828.678468,481455.000,10717,1,SF,1,100,0.5230
0.000000,0.000000,1726701829.012473,481789.000,10767,1,SF,1,100,0.5170
0.000000,0.000000,1726701829.412478,482189.000,10841,1,SF,1,100,0.5110
0.000000,0.000000,1726701829.678482,482455.000,10889,1,SF,1,100,0.5051
0.000000,0.000000,1726701830.011487,482788.000,10938,1,SF,1,100,0.4992
0.000000,0.000000,1726701830.411492,483188.000,11003,1,SF,1,100,0.4935
0.000000,0.000000,1726701830.678496,483455.000,11055,1,SF,1,100,0.4877
0.000000,0.000000,1726701831.011501,483788.000,11104,1,SF,1,100,0.4821
0.000000,0.000000,1726701831.345506,484122.000,11152,1,SF,1,100,0.4765
0.000000,0.000000,1726701831.745511,484522.000,11217,1,SF,1,100,0.4710
0.000000,0.000000,1726701832.011515,484788.000,11270,1,SF,1,100,0.4656
0.000000,0.000000,1726701832.345520,485122.000,11318,1,SF,1,100,0.4602
0.000000,0.000000,1726701832.745525,485522.000,11383,1,SF,1,100,0.4549
0.000000,0.000000,1726701833.011529,485788.000,11432,1,SF,1,100,0.4496
0.000000,0.000000,1726701833.344534,486121.000,11483,1,SF,1,100,0.4444
0.000000,0.000000,1726701833.678538,486455.000,11535,1,SF,1,100,0.4393
0.000000,0.000000,1726701834.078544,486855.000,11600,1,SF,1,100,0.4342
0.000000,0.000000,1726701834.344548,487121.000,11653,1,SF,1,100,0.4292
0.000000,0.000000,1726701834.678553,487455.000,11704,1,SF,1,100,0.4242
0.000000,0.000000,1726701835.078558,487855.000,11770,1,SF,1,100,0.4193
0.000000,0.000000,1726701835.344562,488121.000,11819,1,SF,1,100,0.4144
0.000000,0.000000,1726701835.678567,488455.000,11868,1,SF,1,100,0.4096
0.000000,0.000000,1726701836.011571,488788.000,11918,1,SF,1,100,0.4049
0.000000,0.000000,1726701836.411577,489188.000,11983,1,SF,1,100,0.4002
0.000000,0.000000,1726701836.677581,489454.000,12034,1,SF,1,100,0.3956
0.000000,0.000000,1726701837.011585,489788.000,12082,1,SF,1,100,0.3910
0.000000,0.000000,1726701837.411591,490188.000,12149,1,SF,1,100,0.3865
0.000000,0.000000,1726701837.744596,490521.000,12198,1,SF,1,100,0.3820
0.000000,0.000000,1726701838.011600,490788.000,12248,1,SF,1,100,0.3776
0.000000,0.000000,1726701838.344604,491121.000,12297,1,SF,1,100,0.3732
0.000000,0.000000,1726701838.744610,491521.000,12366,1,SF,1,100,0.3689
0.000000,0.000000,1726701839.011614,491788.000,12414,1,SF,1,100,0.3646
0.000000,0.000000,1726701839.344618,492121.000,12468,1,SF,1,100,0.3604
0.000000,0.000000,1726701839.744624,492521.000,12535,1,SF,1,100,0.3563
0.000000,0.000000,1726701840.077629,492854.000,12585,1,SF,1,100,0.3521
0.000000,0.000000,1726701840.344632,493121.000,12634,1,SF,1,100,0.3481
0.000000,0.000000,1726701840.677637,493454.000,12682,1,SF,1,100,0.3440
0.000000,0.000000,1726701841.077643,493854.000,12747,1,SF,1,100,0.3401
0.000000,0.000000,1726701841.344647,494121.000,12800,1,SF,1,100,0.3361
0.000000,0.000000,1726701841.677651,494454.000,12848,1,SF,1,100,0.3322
0.000000,0.000000,1726701842.077657,494854.000,12913,1,SF,1,100,0.3284
0.000000,0.000000,1726701842.410662,495187.000,12964,1,SF,1,100,0.3246
0.000000,0.000000,1726701842.677665,495454.000,13014,1,SF,1,100,0.3208
0.000000,0.000000,1726701843.010670,495787.000,13063,1,SF,1,100,0.3171
0.000000,0.000000,1726701843.410676,496187.000,13132,1,SF,1,100,0.3135
0.000000,0.000000,1726701843.677679,496454.000,13180,1,SF,1,100,0.3098
0.000000,0.000000,1726701844.010684,496787.000,13229,1,SF,1,100,0.3062
0.000000,0.000000,1726701844.410690,497187.000,13300,1,SF,1,100,0.3027
0.000000,0.000000,1726701844.743694,497520.000,13349,1,SF,1,100,0.2992
0.000000,0.000000,1726701845.010698,497787.000,13400,1,SF,1,100,0.2957
0.000000,0.000000,1726701845.343703,498120.000,13448,1,SF,1,100,0.2923
0.000000,0.000000,1726701845.743709,498520.000,13513,1,SF,1,100,0.2889
0.000000,0.000000,1726701846.010712,498787.000,13564,1,SF,1,100,0.2856
0.000000,0.000000,1726701846.343717,499120.000,13614,1,SF,1,100,0.2823
0.000000,0.000000,1726701846.743723,499520.000,13679,1,SF,1,100,0.2790
0.000000,0.000000,1726701847.010726,499787.000,13728,1,SF,1,100,0.2758
0.000000,0.000000,1726701847.343731,500120.000,13778,1,SF,1,100,0.2726
0.000000,0.000000,1726701847.676736,500453.000,13829,1,SF,1,100,0.2695
0.000000,0.000000,1726701848.010741,500787.000,13877,1,SF,1,100,0.2663
0.000000,0.000000,1726701848.410746,501187.000,13944,1,SF,1,100,0.2633
0.000000,0.000000,1726701848.676750,501453.000,13995,1,SF,1,100,0.2602
0.000000,0.000000,1726701849.010755,501787.000,14045,1,SF,1,100,0.2572
0.000000,0.000000,1726701849.409760,502186.000,14110,1,SF,1,100,0.2542
0.000000,0.000000,1726701849.743765,502520.000,14164,1,SF,1,100,0.2513
0.000000,0.000000,1726701850.009769,502786.000,14214,1,SF,1,100,0.2484
0.000000,0.000000,1726701850.343773,503120.000,14265,1,SF,1,100,0.2455
0.000000,0.000000,1726701850.743779,503520.000,14330,1,SF,1,100,0.2427
0.000000,0.000000,1726701851.009783,503786.000,14378,1,SF,1,100,0.2399
0.000000,0.000000,1726701851.343788,504120.000,14428,1,SF,1,100,0.2371
0.000000,0.000000,1726701851.676792,504453.000,14477,1,SF,1,100,0.2343
0.000000,0.000000,1726701852.076798,504853.000,14544,1,SF,1,100,0.2316
0.000000,0.000000,1726701852.343802,505120.000,14593,1,SF,1,100,0.2289
0.000000,0.000000,1726701852.676806,505453.000,14641,1,SF,1,100,0.2263
0.000000,0.000000,1726701853.076812,505853.000,14708,1,SF,1,100,0.2237
0.000000,0.000000,1726701853.343816,506120.000,14759,1,SF,1,100,0.2211
0.000000,0.000000,1726701853.676820,506453.000,14809,1,SF,1,100,0.2185
0.000000,0.000000,1726701854.009825,506786.000,14858,1,SF,1,100,0.2160
0.000000,0.000000,1726701854.409831,507186.000,14925,1,SF,1,100,0.2135
0.000000,0.000000,1726701854.676835,507453.000,14980,1,SF,1,100,0.2110
0.000000,0.000000,1726701855.009839,507786.000,15029,1,SF,1,100,0.2086
0.000000,0.000000,1726701855.409845,508186.000,15094,1,SF,1,100,0.2062
0.000000,0.000000,1726701855.676849,508453.000,15144,1,SF,1,100,0.2038
0.000000,0.000000,1726701856.009853,508786.000,15193,1,SF,1,100,0.2014
0.000000,0.000000,1726701856.409859,509186.000,15259,1,SF,1,100,0.1991
0.000000,0.000000,1726701856.742864,509519.000,15308,1,SF,1,100,0.1968
0.000000,0.000000,1726701857.009867,509786.000,15359,1,SF,1,100,0.1945
