LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
0.000000,0.000000,1726713967.008706,258991,40232,1,HR,1,100,104
0.000000,0.000000,1726713967.768714,259751,40350,1,HR,1,100,99
0.000000,0.000000,1726713968.568722,260551,40483,1,HR,1,100,93
0.000000,0.000000,1726713969.808735,261791,40686,1,HR,1,100,83
0.000000,0.000000,1726713971.008748,262991,40884,1,HR,1,100,76
0.000000,0.000000,1726713972.168760,264151,41066,1,HR,1,100,71
0.000000,0.000000,1726713973.048770,265031,41214,1,HR,1,100,70
0.000000,0.000000,1726713973.248772,265231,41250,1,HR,1,100,121
0.000000,0.000000,1726713974.127781,266110,41382,1,HR,1,100,109
0.000000,0.000000,1726713975.447795,267430,41604,1,HR,1,100,95
0.000000,0.000000,1726713976.421806,268404,41753,1,HR,1,100,88
0.000000,0.000000,1726713977.780820,269763,41984,1,HR,1,100,78
0.000000,0.000000,1726713979.100834,271083,42199,1,HR,1,100,71
0.000000,0.000000,1726713980.340847,272323,42404,1,HR,1,100,66
0.000000,0.000000,1726713981.180856,273163,42536,1,HR,1,100,67
0.000000,0.000000,1726713981.380858,273363,42572,1,HR,1,100,119
0.000000,0.000000,1726713982.540870,274523,42752,1,HR,1,100,104
0.000000,0.000000,1726713983.660882,275643,42935,1,HR,1,100,93
0.000000,0.000000,1726713984.580892,276563,43092,1,HR,1,100,87
0.000000,0.000000,1726713985.620903,277603,43256,1,HR,1,100,80
0.000000,0.000000,1726713987.019918,279002,43487,1,HR,1,100,72
0.000000,0.000000,1726713988.299931,280282,43702,1,HR,1,100,66
0.000000,0.000000,1726713989.139940,281122,43834,1,HR,1,100,67
0.000000,0.000000,1726713989.379943,281362,43871,1,HR,1,100,108
0.000000,0.000000,1726713990.193952,282176,44009,1,HR,1,100,101
0.000000,0.000000,1726713990.432954,282415,44043,1,HR,1,100,134
0.000000,0.000000,1726713991.552966,283535,44225,1,HR,1,100,116
0.000000,0.000000,1726713992.712978,284695,44423,1,HR,1,100,102
0.000000,0.000000,1726713993.752989,285735,44589,1,HR,1,100,92
0.000000,0.000000,1726713995.273005,287255,44826,1,HR,1,100,80
0.000000,0.000000,1726713996.633020,288615,45055,1,HR,1,100,72
0.000000,0.000000,1726713997.553030,289535,45205,1,HR,1,100,71
0.000000,0.000000,1726713997.753032,289735,45240,1,HR,1,100,122
0.000000,0.000000,1726713998.953044,290935,45421,1,HR,1,100,106
0.000000,0.000000,1726714000.152057,292134,45609,1,HR,1,100,93
0.000000,0.000000,1726714001.312069,293294,45793,1,HR,1,100,84
0.000000,0.000000,1726714002.192079,294174,45941,1,HR,1,100,81
0.000000,0.000000,1726714002.432081,294414,45992,1,HR,1,100,118
0.000000,0.000000,1726714003.592094,295574,46173,1,HR,1,100,103
0.000000,0.000000,1726714004.885107,296867,46395,1,HR,1,100,91
0.000000,0.000000,1726714006.165121,298147,46594,1,HR,1,100,81
0.000000,0.000000,1726714007.125131,299107,46743,1,HR,1,100,77
0.000000,0.000000,1726714007.365134,299347,46794,1,HR,1,100,115
0.000000,0.000000,1726714008.325144,300307,46943,1,HR,1,100,104
0.000000,0.000000,1726714008.525146,300507,46976,1,HR,1,100,147
0.000000,0.000000,1726714009.725159,301707,47176,1,HR,1,100,126
0.000000,0.000000,1726714010.845170,302827,47347,1,HR,1,100,110
0.000000,0.000000,1726714011.725180,303707,47497,1,HR,1,100,100
0.000000,0.000000,1726714011.925182,303907,47533,1,HR,1,100,145
0.000000,0.000000,1726714013.085194,305067,47713,1,HR,1,100,124
0.000000,0.000000,1726714014.284207,306266,47913,1,HR,1,100,108
0.000000,0.000000,1726714015.284218,307266,48084,1,HR,1,100,97
0.000000,0.000000,1726714015.524220,307506,48119,1,HR,1,100,131
0.000000,0.000000,1726714016.364229,308346,48252,1,HR,1,100,118
0.000000,0.000000,1726714016.644232,308626,48303,1,HR,1,100,139
0.000000,0.000000,1726714017.378240,309360,48418,1,HR,1,100,127
0.000000,0.000000,1726714017.617242,309599,48471,1,HR,1,100,154
0.000000,0.000000,1726714018.617253,310599,48635,1,HR,1,100,133
0.000000,0.000000,1726714019.737265,311719,48819,1,HR,1,100,116
0.000000,0.000000,1726714020.977278,312959,49004,1,HR,1,100,101
0.000000,0.000000,1726714021.977288,313959,49170,1,HR,1,100,92
0.000000,0.000000,1726714022.177291,314159,49204,1,HR,1,100,138
0.000000,0.000000,1726714023.097300,315079,49352,1,HR,1,100,122
0.000000,0.000000,1726714023.337303,315319,49405,1,HR,1,100,150
0.000000,0.000000,1726714024.137311,316119,49520,1,HR,1,100,134
0.000000,0.000000,1726714024.417314,316399,49573,1,HR,1,100,151
0.000000,0.000000,1726714025.097322,317079,49690,1,HR,1,100,137
0.000000,0.000000,1726714025.337324,317319,49724,1,HR,1,100,162
0.000000,0.000000,1726714025.977331,317959,49830,1,HR,1,100,147
0.000000,0.000000,1726714026.217333,318199,49881,1,HR,1,100,170
0.000000,0.000000,1726714026.937341,318919,49998,1,HR,1,100,151
0.000000,0.000000,1726714028.176354,320158,50195,1,HR,1,100,128
0.000000,0.000000,1726714029.096364,321078,50345,1,HR,1,100,114
0.000000,0.000000,1726714030.136375,322118,50511,1,HR,1,100,102
0.000000,0.000000,1726714030.350377,322332,50547,1,HR,1,100,146
0.000000,0.000000,1726714031.149386,323131,50684,1,HR,1,100,130
0.000000,0.000000,1726714031.389388,323371,50720,1,HR,1,100,157
0.000000,0.000000,1726714032.149396,324131,50852,1,HR,1,100,139
0.000000,0.000000,1726714032.349398,324331,50886,1,HR,1,100,175
0.000000,0.000000,1726714033.349409,325331,51035,1,HR,1,100,149
0.000000,0.000000,1726714034.509421,326491,51218,1,HR,1,100,128
0.000000,0.000000,1726714035.429431,327411,51367,1,HR,1,100,114
0.000000,0.000000,1726714036.509443,328491,51537,1,HR,1,100,101
0.000000,0.000000,1726714036.749445,328731,51587,1,HR,1,100,134
0.000000,0.000000,1726714037.509453,329491,51705,1,HR,1,100,122
0.000000,0.000000,1726714037.749456,329731,51739,1,HR,1,100,150
0.000000,0.000000,1726714038.549464,330531,51871,1,HR,1,100,134
0.000000,0.000000,1726714038.749466,330731,51907,1,HR,1,100,171
0.000000,0.000000,1726714039.549475,331531,52041,1,HR,1,100,149
0.000000,0.000000,1726714040.669487,332651,52222,1,HR,1,100,128
0.000000,0.000000,1726714040.868489,332850,52262,1,HR,1,100,166
0.000000,0.000000,1726714041.788499,333770,52412,1,HR,1,100,144
0.000000,0.000000,1726714042.908510,334890,52593,1,HR,1,100,124
0.000000,0.000000,1726714044.041522,336023,52776,1,HR,1,100,108
0.000000,0.000000,1726714044.281525,336263,52812,1,HR,1,100,140
0.000000,0.000000,1726714045.121534,337103,52960,1,HR,1,100,125
0.000000,0.000000,1726714045.361536,337343,52995,1,HR,1,100,152
0.000000,0.000000,1726714046.121544,338103,53117,1,HR,1,100,136
0.000000,0.000000,1726714046.401547,338383,53167,1,HR,1,100,153
0.000000,0.000000,1726714047.161555,339143,53285,1,HR,1,100,137
0.000000,0.000000,1726714047.361558,339343,53319,1,HR,1,100,173
0.000000,0.000000,1726714048.241567,340223,53468,1,HR,1,100,150
0.000000,0.000000,1726714049.321578,341303,53653,1,HR,1,100,129
0.000000,0.000000,1726714050.321589,342303,53800,1,HR,1,100,114
0.000000,0.000000,1726714050.601592,342583,53853,1,HR,1,100,136
0.000000,0.000000,1726714051.361600,343343,53973,1,HR,1,100,123
0.000000,0.000000,1726714051.601603,343583,54026,1,HR,1,100,151
0.000000,0.000000,1726714052.321610,344303,54141,1,HR,1,100,136
0.000000,0.000000,1726714052.521612,344503,54174,1,HR,1,100,173
0.000000,0.000000,1726714053.241620,345223,54293,1,HR,1,100,153
0.000000,0.000000,1726714054.520634,346502,54492,1,HR,1,100,129
0.000000,0.000000,1726714055.520644,347502,54658,1,HR,1,100,114
0.000000,0.000000,1726714056.680656,348662,54844,1,HR,1,100,100
0.000000,0.000000,1726714056.934659,348916,54897,1,HR,1,100,133
0.000000,0.000000,1726714057.814668,349796,55029,1,HR,1,100,119
0.000000,0.000000,1726714058.013671,349995,55063,1,HR,1,100,159
0.000000,0.000000,1726714058.933680,350915,55212,1,HR,1,100,138
0.000000,0.000000,1726714059.173683,351155,55264,1,HR,1,100,163
0.000000,0.000000,1726714059.973691,351955,55397,1,HR,1,100,144
0.000000,0.000000,1726714060.213694,352195,55432,1,HR,1,100,167
0.000000,0.000000,1726714060.973702,352955,55548,1,HR,1,100,148
0.000000,0.000000,1726714061.253705,353235,55606,1,HR,1,100,162
0.000000,0.000000,1726714061.973713,353955,55721,1,HR,1,100,145
0.000000,0.000000,1726714062.213715,354195,55756,1,HR,1,100,168
0.000000,0.000000,1726714063.213726,355195,55920,1,HR,1,100,144
0.000000,0.000000,1726714064.133735,356115,56070,1,HR,1,100,127
0.000000,0.000000,1726714065.293748,357275,56270,1,HR,1,100,110
0.000000,0.000000,1726714065.533750,357515,56305,1,HR,1,100,141
0.000000,0.000000,1726714066.453760,358435,56459,1,HR,1,100,124
0.000000,0.000000,1726714066.652762,358634,56495,1,HR,1,100,163
0.000000,0.000000,1726714067.572772,359554,56643,1,HR,1,100,141
0.000000,0.000000,1726714067.773774,359755,56678,1,HR,1,100,177
0.000000,0.000000,1726714068.652783,360634,56811,1,HR,1,100,153
0.000000,0.000000,1726714068.892786,360874,56846,1,HR,1,100,174
0.000000,0.000000,1726714069.706795,361688,56981,1,HR,1,100,152
0.000000,0.000000,1726714069.986797,361968,57031,1,HR,1,100,166
0.000000,0.000000,1726714070.666805,362648,57149,1,HR,1,100,149
0.000000,0.000000,1726714070.906807,362888,57183,1,HR,1,100,171
0.000000,0.000000,1726714071.586814,363568,57289,1,HR,1,100,153
0.000000,0.000000,1726714071.825817,363807,57324,1,HR,1,100,174
0.000000,0.000000,1726714072.585825,364567,57457,1,HR,1,100,153
0.000000,0.000000,1726714073.665836,365647,57623,1,HR,1,100,131
0.000000,0.000000,1726714074.745848,366727,57806,1,HR,1,100,115
0.000000,0.000000,1726714074.985850,366967,57841,1,HR,1,100,145
0.000000,0.000000,1726714075.785859,367767,57974,1,HR,1,100,129
0.000000,0.000000,1726714076.025862,368007,58024,1,HR,1,100,156
0.000000,0.000000,1726714076.745869,368727,58130,1,HR,1,100,140
0.000000,0.000000,1726714076.985872,368967,58181,1,HR,1,100,164
0.000000,0.000000,1726714077.745880,369727,58296,1,HR,1,100,145
0.000000,0.000000,1726714077.985882,369967,58332,1,HR,1,100,169
0.000000,0.000000,1726714078.745890,370727,58464,1,HR,1,100,149
0.000000,0.000000,1726714078.985893,370967,58499,1,HR,1,100,171
0.000000,0.000000,1726714079.705901,371687,58618,1,HR,1,100,152
0.000000,0.000000,1726714079.985903,371967,58668,1,HR,1,100,166
0.000000,0.000000,1726714080.665911,372647,58784,1,HR,1,100,148
0.000000,0.000000,1726714080.944914,372926,58836,1,HR,1,100,163
0.000000,0.000000,1726714081.638921,373620,58957,1,HR,1,100,146
0.000000,0.000000,1726714081.878924,373860,58975,1,HR,1,100,169
0.000000,0.000000,1726714082.558931,374540,59091,1,HR,1,100,151
0.000000,0.000000,1726714082.798933,374780,59143,1,HR,1,100,173
0.000000,0.000000,1726714083.598942,375580,59259,1,HR,1,100,151
0.000000,0.000000,1726714084.678953,376660,59442,1,HR,1,100,130
0.000000,0.000000,1726714085.757965,377739,59625,1,HR,1,100,114
0.000000,0.000000,1726714085.997967,377979,59659,1,HR,1,100,144
0.000000,0.000000,1726714086.797976,378779,59796,1,HR,1,100,129
0.000000,0.000000,1726714087.037978,379019,59831,1,HR,1,100,156
0.000000,0.000000,1726714087.797986,379779,59948,1,HR,1,100,139
0.000000,0.000000,1726714088.037989,380019,59999,1,HR,1,100,163
0.000000,0.000000,1726714088.837997,380819,60131,1,HR,1,100,144
0.000000,0.000000,1726714089.078000,381059,60166,1,HR,1,100,167
0.000000,0.000000,1726714089.798008,381779,60284,1,HR,1,100,149
0.000000,0.000000,1726714090.078010,382059,60335,1,HR,1,100,163
0.000000,0.000000,1726714090.758018,382739,60436,1,HR,1,100,147
0.000000,0.000000,1726714090.998020,382979,60486,1,HR,1,100,170
0.000000,0.000000,1726714091.758028,383739,60602,1,HR,1,100,149
0.000000,0.000000,1726714091.998031,383979,60643,1,HR,1,100,172
0.000000,0.000000,1726714092.771039,384752,60775,1,HR,1,100,151
0.000000,0.000000,1726714093.011042,384992,60811,1,HR,1,100,173
0.000000,0.000000,1726714093.771050,385752,60943,1,HR,1,100,152
0.000000,0.000000,1726714094.011052,385992,60977,1,HR,1,100,174
0.000000,0.000000,1726714094.811061,386792,61111,1,HR,1,100,152
0.000000,0.000000,1726714095.051063,387032,61147,1,HR,1,100,174
0.000000,0.000000,1726714095.851072,387832,61279,1,HR,1,100,152
0.000000,0.000000,1726714096.091074,388072,61329,1,HR,1,100,174
0.000000,0.000000,1726714096.891083,388872,61462,1,HR,1,100,152
0.000000,0.000000,1726714097.130085,389111,61486,1,HR,1,100,174
0.000000,0.000000,1726714097.811092,389792,61603,1,HR,1,100,155
0.000000,0.000000,1726714098.090095,390071,61654,1,HR,1,100,168
0.000000,0.000000,1726714098.770103,390751,61770,1,HR,1,100,150
0.000000,0.000000,1726714099.010105,390991,61805,1,HR,1,100,172
0.000000,0.000000,1726714099.730113,391711,61923,1,HR,1,100,153
0.000000,0.000000,1726714099.930115,391911,61959,1,HR,1,100,185
0.000000,0.000000,1726714100.770124,392751,62091,1,HR,1,100,160
0.000000,0.000000,1726714101.850135,393831,62271,1,HR,1,100,137
0.000000,0.000000,1726714102.050137,394031,62307,1,HR,1,100,173
0.000000,0.000000,1726714102.890146,394871,62445,1,HR,1,100,150
0.000000,0.000000,1726714103.130149,395111,62480,1,HR,1,100,173
0.000000,0.000000,1726714103.903157,395884,62599,1,HR,1,100,152
0.000000,0.000000,1726714104.183160,396164,62650,1,HR,1,100,166
0.000000,0.000000,1726714104.823167,396804,62751,1,HR,1,100,150
0.000000,0.000000,1726714105.103170,397084,62802,1,HR,1,100,164
0.000000,0.000000,1726714105.743177,397724,62901,1,HR,1,100,148
0.000000,0.000000,1726714106.023180,398004,62953,1,HR,1,100,163
0.000000,0.000000,1726714106.703187,398684,63069,1,HR,1,100,146
0.000000,0.000000,1726714106.943189,398924,63105,1,HR,1,100,169
0.000000,0.000000,1726714107.783198,399764,63242,1,HR,1,100,148
0.000000,0.000000,1726714108.023201,400004,63278,1,HR,1,100,170
0.000000,0.000000,1726714108.863210,400844,63410,1,HR,1,100,148
0.000000,0.000000,1726714109.103212,401084,63460,1,HR,1,100,171
0.000000,0.000000,1726714109.903221,401884,63595,1,HR,1,100,150
0.000000,0.000000,1726714110.143223,402124,63629,1,HR,1,100,172
0.000000,0.000000,1726714110.942232,402923,63763,1,HR,1,100,150
0.000000,0.000000,1726714111.182234,403163,63796,1,HR,1,100,173
0.000000,0.000000,1726714111.942242,403923,63929,1,HR,1,100,152
0.000000,0.000000,1726714112.222245,404203,63964,1,HR,1,100,166
0.000000,0.000000,1726714112.942253,404923,64086,1,HR,1,100,147
0.000000,0.000000,1726714113.182255,405163,64121,1,HR,1,100,170
0.000000,0.000000,1726714113.902263,405883,64237,1,HR,1,100,151
0.000000,0.000000,1726714114.182266,406163,64289,1,HR,1,100,165
0.000000,0.000000,1726714114.822273,406803,64407,1,HR,1,100,149
0.000000,0.000000,1726714115.062275,407043,64441,1,HR,1,100,172
0.000000,0.000000,1726714115.742283,407723,64558,1,HR,1,100,153
0.000000,0.000000,1726714115.995285,407976,64592,1,HR,1,100,175
0.000000,0.000000,1726714116.755293,408736,64724,1,HR,1,100,153
0.000000,0.000000,1726714117.835305,409816,64895,1,HR,1,100,132
0.000000,0.000000,1726714118.075307,410056,64931,1,HR,1,100,158
0.000000,0.000000,1726714118.915316,410896,65063,1,HR,1,100,139
0.000000,0.000000,1726714119.155319,411136,65114,1,HR,1,100,163
0.000000,0.000000,1726714119.915327,411896,65234,1,HR,1,100,145
0.000000,0.000000,1726714120.195330,412176,65284,1,HR,1,100,160
0.000000,0.000000,1726714120.915337,412896,65400,1,HR,1,100,143
0.000000,0.000000,1726714121.195340,413176,65450,1,HR,1,100,159
0.000000,0.000000,1726714121.915348,413896,32,1,HR,1,100,142
0.000000,0.000000,1726714122.195351,414176,83,1,HR,1,100,158
0.000000,0.000000,1726714122.995359,414976,220,1,HR,1,100,140
0.000000,0.000000,1726714123.235362,415216,256,1,HR,1,100,164
0.000000,0.000000,1726714123.995370,415976,371,1,HR,1,100,145
0.000000,0.000000,1726714124.274373,416255,424,1,HR,1,100,161
0.000000,0.000000,1726714124.954380,416935,541,1,HR,1,100,145
0.000000,0.000000,1726714125.234383,417215,592,1,HR,1,100,160
0.000000,0.000000,1726714125.914390,417895,690,1,HR,1,100,144
0.000000,0.000000,1726714126.194393,418175,742,1,HR,1,100,160
0.000000,0.000000,1726714126.874401,418855,859,1,HR,1,100,144
0.000000,0.000000,1726714127.154404,419135,908,1,HR,1,100,159
0.000000,0.000000,1726714127.794410,419775,1014,1,HR,1,100,145
0.000000,0.000000,1726714128.087413,420068,1065,1,HR,1,100,160
0.000000,0.000000,1726714128.727420,420708,1166,1,HR,1,100,145
0.000000,0.000000,1726714128.967423,420948,1200,1,HR,1,100,169
0.000000,0.000000,1726714129.647430,421628,1319,1,HR,1,100,151
0.000000,0.000000,1726714129.927433,421908,1370,1,HR,1,100,165
0.000000,0.000000,1726714130.647441,422628,1485,1,HR,1,100,147
0.000000,0.000000,1726714130.887443,422868,1520,1,HR,1,100,170
0.000000,0.000000,1726714131.647451,423628,1653,1,HR,1,100,150
0.000000,0.000000,1726714131.887454,423868,1686,1,HR,1,100,172
0.000000,0.000000,1726714132.607461,424588,1805,1,HR,1,100,152
0.000000,0.000000,1726714132.887464,424868,1859,1,HR,1,100,166
0.000000,0.000000,1726714133.607472,425588,1976,1,HR,1,100,148
